,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.16443003720100804,0.38239555793017027,-0.2851905711566143,-0.04856064140716525,-0.10912468685715021,0.10283053321651679,-0.028576923739694154,0.08279203037761658,-0.05985002118270793,0.25604561110830765,-0.07575466034425388,-0.15775536788300054,0.03873658421556806
P02,0.16443003720100802,1.0,-0.2416904590603885,0.019292125568503446,0.14100218577155893,-0.1422936185346548,0.06727891131876217,0.11461668613472992,0.16737685288381868,0.031015651457949853,0.12381187574245965,-0.008171124266034974,-0.29471222262414626,0.15997769499124198
P03,0.38239555793017027,-0.24169045906038852,1.0,0.18231311277086573,0.10174523404982563,-0.026587620329460715,0.009571280964085896,0.08596764155319585,0.07418842742410947,0.41542610573804445,0.24237659427806882,-0.10043570329720868,0.03561243207537278,-0.22176413990260244
P04,-0.2851905711566144,0.019292125568503488,0.182313112770866,1.0,-0.05105503819304001,-0.29371069785483334,0.4494110850305578,0.2144262261927384,0.2613701767337949,0.08259533539771172,-0.05751908713276207,0.13018268766208857,-0.17355545724999052,-0.10221412314474135
P05,-0.04856064140716529,0.14100218577155904,0.10174523404982562,-0.0510550381930399,1.0,-0.16639097253934354,0.36758396106021785,-0.040475796599512746,0.22698902420942688,-0.3427778092124179,-0.26493011196636723,0.05819563029883345,-0.2542732175563253,0.19753878459802818
P06,-0.10912468685715036,-0.14229361853465478,-0.026587620329460562,-0.2937106978548335,-0.1663909725393436,1.0,0.080438726244287,-0.05551630340050908,0.18494209952680216,-0.15623281120410173,0.03308637446742026,-0.138387902796048,0.11134841502304557,0.07688858381004725
P07,0.1028305332165168,0.06727891131876211,0.009571280964085847,0.4494110850305578,0.36758396106021785,0.08043872624428697,1.0,-0.08868531056877549,0.029809481046905662,0.17150950837835585,0.18160276148800325,-0.10189731908206043,0.21260327070566143,-0.24254449914916207
P08,-0.028576923739694164,0.11461668613472992,0.08596764155319578,0.21442622619273843,-0.040475796599512774,-0.05551630340050911,-0.08868531056877545,1.0,-0.09770561337680173,-0.20031445194913758,0.023082041085399806,-0.11029011628945654,-0.10309569151417544,0.14442398086726374
C01,0.0827920303776167,0.16737685288381857,0.07418842742410939,0.2613701767337948,0.22698902420942693,0.1849420995268021,0.02980948104690566,-0.09770561337680173,1.0,0.15426902202694967,0.12545153196636114,-0.05764509025250709,0.21689744017763468,0.003370459268256505
C02,-0.05985002118270796,0.03101565145794998,0.4154261057380445,0.08259533539771177,-0.3427778092124181,-0.15623281120410176,0.17150950837835593,-0.20031445194913763,0.15426902202694967,1.0,-0.2171267578212704,0.11302227323692067,0.021300091252216144,0.4609312891177071
C03,0.25604561110830776,0.12381187574245961,0.24237659427806885,-0.057519087132762006,-0.26493011196636723,0.03308637446742026,0.18160276148800328,0.023082041085399775,0.12545153196636116,-0.21712675782127044,1.0,0.37144249806302454,-0.09667856213736688,0.24079299236103618
C04,-0.07575466034425392,-0.00817112426603495,-0.10043570329720872,0.13018268766208854,0.05819563029883343,-0.13838790279604807,-0.10189731908206036,-0.11029011628945652,-0.05764509025250709,0.11302227323692067,0.37144249806302454,1.0,-0.0949220896695881,0.22471514402028409
C05,-0.15775536788300062,-0.29471222262414626,0.03561243207537278,-0.17355545724999047,-0.2542732175563253,0.11134841502304564,0.21260327070566148,-0.10309569151417546,0.2168974401776347,0.02130009125221614,-0.09667856213736686,-0.0949220896695881,1.0,0.23041603337968045
C06,0.03873658421556812,0.15997769499124193,-0.2217641399026024,-0.10221412314474133,0.1975387845980282,0.07688858381004725,-0.24254449914916215,0.14442398086726374,0.0033704592682565044,0.46093128911770703,0.24079299236103613,0.2247151440202841,0.23041603337968047,1.0
