,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.30257989247750955,0.4923905126908574,0.027024493082046935,0.08318251816070939,-0.1992928680052686,0.18889903346516237,0.03215295874355737,0.22375986349838237,0.16319293880499225,0.5167948491503399,0.13414645212282836,-0.23656974522631113,0.10532884922545754
P02,0.3025798924775096,1.0,0.002184381031214549,0.2556153580227996,0.3867529866253256,-0.37725735374200753,0.20644161026804747,0.23625461562286265,0.2368187946437082,0.04361517410589471,0.32217153074284655,0.2636568429353317,-0.48693362014331365,0.2170451483909769
P03,0.4923905126908574,0.002184381031214549,1.0,0.4269318117730448,0.07887775175869581,-0.24597637885192766,0.42761910032281825,0.017686767840578786,0.3931455596112682,0.510497229423949,0.37365050711224457,0.07535083437550726,-0.032531211005745936,-0.05464420927678056
P04,0.027024493082046935,0.2556153580227996,0.4269318117730448,1.0,0.35242228486883687,-0.5023924818088976,0.6726107078842541,0.2130335324834747,0.4419596156589506,0.30437486585392515,0.1309646984657094,0.17406395831747817,-0.2581219574465425,-0.15053688714826857
P05,0.08318251816070937,0.3867529866253256,0.07887775175869581,0.3524222848688369,1.0,-0.3343741096518566,0.4463486198900521,0.11767726019301375,0.27930829948533936,-0.15535298880134166,-0.032792056642066726,0.058716942839555815,-0.38166734784235656,-0.07091089528722977
P06,-0.1992928680052686,-0.37725735374200753,-0.24597637885192766,-0.5023924818088976,-0.3343741096518566,1.0,-0.2669419562585075,-0.20523635178749794,-0.0827386522048327,-0.20129430446741323,-0.1529320026683794,-0.28065386252160585,0.4146035976563955,0.010921364142015597
P07,0.18889903346516235,0.20644161026804747,0.4276191003228183,0.6726107078842541,0.44634861989005215,-0.2669419562585075,1.0,-0.005263381170551305,0.4600701616405679,0.2608816372196877,0.18376535266536784,0.015496498469054303,-0.05789014055806523,-0.20166184585255822
P08,0.03215295874355737,0.23625461562286265,0.017686767840578786,0.21303353248347467,0.11767726019301375,-0.20523635178749794,-0.005263381170551305,1.0,-0.07426903073925,-0.16757537660319832,0.06973226811224323,0.0017724096293413947,-0.2886716390994625,0.015796432099576718
C01,0.2237598634983824,0.2368187946437082,0.39314555961126824,0.4419596156589506,0.27930829948533936,-0.0827386522048327,0.4600701616405679,-0.07426903073925,1.0,0.36077249553967855,0.2592330449035622,0.09308932361514075,0.08277605068918654,0.09918575149993218
C02,0.16319293880499225,0.04361517410589471,0.510497229423949,0.3043748658539251,-0.15535298880134166,-0.20129430446741325,0.2608816372196877,-0.16757537660319832,0.36077249553967855,1.0,0.1972357328230503,0.26908278359936333,0.16820687529063458,0.409323011714623
C03,0.5167948491503399,0.32217153074284655,0.37365050711224457,0.1309646984657094,-0.03279205664206673,-0.1529320026683794,0.1837653526653678,0.06973226811224323,0.2592330449035622,0.1972357328230503,1.0,0.4888427014222758,-0.17477739659007466,0.33639191519931905
C04,0.13414645212282836,0.2636568429353317,0.07535083437550726,0.1740639583174782,0.05871694283955582,-0.2806538625216059,0.015496498469054303,0.0017724096293413947,0.09308932361514073,0.26908278359936333,0.4888427014222758,1.0,-0.1930412043433594,0.4313234596727444
C05,-0.23656974522631113,-0.48693362014331365,-0.032531211005745936,-0.2581219574465425,-0.38166734784235656,0.4146035976563955,-0.05789014055806523,-0.2886716390994625,0.08277605068918654,0.16820687529063455,-0.17477739659007463,-0.1930412043433594,1.0,0.13895694643680015
C06,0.10532884922545753,0.2170451483909769,-0.05464420927678056,-0.15053688714826857,-0.07091089528722977,0.010921364142015598,-0.20166184585255822,0.015796432099576714,0.0991857514999322,0.409323011714623,0.33639191519931905,0.4313234596727444,0.13895694643680015,1.0
