,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.4063549558425383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007178018291718106,-0.09656924386408426,0.0,-0.0,-0.08207285263637652,0.0
P02,0.0,0.5728258438340429,0.0,0.0,-0.0,0.0,0.0,0.03486943918502201,-0.026920759717142386,0.0,0.0,-0.033395757428553184,-0.061974323783721884,-0.00013189630598793564
P03,0.0,-0.0,0.6776830768034733,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0179514506221683,-0.0,-0.07168079014627192,-0.0
P04,0.0,0.0,-0.004384467840230235,0.6537865822826707,0.0,0.0,-0.014839993786590207,0.0,-0.06446544532333805,-0.07277657518237256,0.0,-0.057370790452532676,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5914229376851496,0.0,-0.04601265560894976,0.0,-0.009496041341275073,-2.2304393097366983e-05,0.0,-0.0,-0.0,0.0
P06,0.0,0.0,-0.041135173384691255,0.0,0.0,0.6168175320510645,0.0,0.0,-0.003416962970738566,-0.08472461008059011,0.0,-0.07369541533847275,-0.09094020384522511,-0.06164557496882223
P07,-0.01463845582745315,0.0,0.0,-0.0,-0.0,-0.05263568085174135,0.6433276698590947,-0.0,0.0,0.0,0.0,-0.06563196053142328,-0.028799147479641234,-0.1586385206368361
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.015488928633366292,0.4934044525986118,-0.01757212895427735,-0.0,0.0,-7.23157550555409e-05,-0.016688845615179443,0.0
C01,-0.010209002748094503,-0.0,-0.012414120895278408,0.0,-0.0,-0.01950047918998007,0.0,-0.0015856665105774006,0.6425465881085752,0.0,0.0,0.0,0.0,0.0
C02,-0.0,-0.0,0.0,-0.02655603799553887,-0.07717706074241831,-0.005133087499048003,0.0,-0.013975122040937742,0.0,0.6801260683527138,0.0,0.0,-0.00058531120490945,0.0
C03,0.0,0.0,-0.013020379253457845,0.0,0.0,0.0,-0.04593873094582371,0.0,0.0,0.0,0.651999162375684,0.0,0.0,0.0
C04,0.0,-0.024509241349791096,-0.013171684930606007,-0.0,-0.06752538541946718,-0.0,0.0,-0.08535303540878697,0.0,0.0,0.0,0.6546910673860105,-0.0,0.0
C05,-0.029871921492237857,-0.03508173130785838,-0.004817576396134743,0.0,-0.0,0.0,-0.024584954325364984,-0.0004105240403838919,0.0,0.0,0.0,0.0,0.7463698367083552,0.0
C06,-0.0075029067508448405,0.0,-0.02305665552742477,0.0,0.0,0.0,-0.0176378702507589,0.0,0.0,0.0,0.0,0.0,0.0,0.7004492273255735
