P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
0.751067571636101,1.3290956862348375,-0.15881345816307432,-0.15929950937833026,1.0601641963890773,0.48641666237444064,0.23726748945571585,0.5968691677018021,0.23334580387126652,0.9578651433591261,0.2976679201296316,0.9394379056938038,1.152644879258233,0.3794501730719204
0.21716463644595246,0.8129018150127256,-0.3324171709554355,-0.7312376453587244,0.7143869615976989,0.4004807113106206,0.14885577872143677,0.3033433707371805,-0.1796687454451126,0.7079155052776951,-0.13544945258727864,0.5280363535602315,0.6961801335999143,0.25367904296369054
0.04040930095908085,0.8476479570880113,-0.2993186222826898,-0.34338828244339636,0.8284889920930892,-0.33387503337812463,0.1630760059357864,0.12604929773858403,0.12226327682309522,0.9016330749807904,-0.04569240211253359,0.5363564416662201,0.4081321212137418,0.21738161110067838
0.3223910712512091,0.38453010872940113,-0.47294480121504545,0.18748979266512095,0.18068592780084503,-0.14557910874593466,-0.014171540673776026,-0.3711791020531606,0.1968792947806953,0.8350439191322623,-0.44128438057355424,-0.29871628296107045,0.06277275677062925,0.1859019246758184
-0.01920780644038772,-0.1450724803738001,-0.6524444289562379,0.5803368857508924,0.2788107780229634,-0.44319654937634684,-0.6702116855599062,-0.343268506549149,0.013994606408787764,0.3270083083777521,-0.6012625809388237,-0.3159807544251353,-0.36840423302375125,-0.057047639661681485
-0.28950410537249954,-0.3225322736662763,-0.6058254203991533,0.5985349325724604,0.07957586993454047,-0.47873974963763083,-0.5755488473329003,-0.49489989319786165,0.03500573876159418,-0.13832892501371352,-0.872114113118374,-0.2630465804174734,-0.6602016955675124,-0.28039288049946876
-0.5009194898960345,-0.588550385195272,-0.5544791059570007,0.5184907425616533,-0.23109977237134266,-0.42675210745938663,-0.012740446891242457,-0.9441391995084476,0.04921924915477552,-0.5772135718813414,-1.0676782705187593,-0.3501724859306993,-1.084691385065076,-0.4702089498617237
-0.7463608986320184,-0.3658158137248625,-0.8249078661922489,0.9579965393555129,-0.5427591526031991,0.05176400253215735,0.3298322021424111,-1.0691922876507909,0.15375026354549298,-0.5574927551289905,-1.4776617806395613,-0.5237649754951704,-1.6149627718664867,-0.7494442998535491
-0.22399777599713094,-0.9171509098883734,-0.4825371812118417,0.7851751661704875,-0.9124811522788441,-0.4029348567662643,0.9010318980110467,-0.9529601778312542,-0.19514003162384497,-0.33101272403728194,-1.655573104628815,-0.7416085545127908,-1.4328931811123595,-1.0221433038389418
-0.04539457822963762,-0.6356652834915573,-0.4399368723299371,0.6579567041227316,-1.1106423846339397,-0.6104367107183104,0.925294677961055,-0.9779240415317632,-0.6593114452665498,-0.8901939774115373,-1.8916561711459692,-0.6641132911734569,-1.0599701120776113,-1.1812088148315907
0.09335238778674695,-1.196491858655404,-0.5097192876928482,0.38403197936441863,-0.8753806086880295,-0.7542559038444536,0.7041076083478602,-1.069983057122415,-0.56806725146246,-0.6886891816370662,-1.9511096877941938,-1.1002088051109271,-0.9392465519899512,-1.4430291596052556
0.4242924338377042,-1.1795455020130947,-0.8320656379022622,0.23649093424466877,-0.3190039860705626,-0.5050900477211224,0.46704815010999634,-1.1497842534500193,-0.7780741989522402,-0.5670816956174036,-1.946617308992833,-0.9967231315919218,-0.42363275400669753,-1.2404203298542138
-0.05479383231552139,-1.321443930063438,-1.0358599848113503,0.21762183590499468,-0.6782017493116719,-0.6660239477046168,0.373969349370634,-1.1226217070705955,-0.7236868916872917,-0.6808942026708988,-1.9490606444392533,-0.8978838474133519,-0.7247192555893278,-1.3448060626980627
0.459160690714042,-1.424982205976742,-0.6865645994330023,-0.10278666242277157,-0.7449000880419894,-0.4977360678780265,-0.16208126107513973,-1.123361600879931,-0.5090754258150003,-0.3211291134442598,-1.9123712348029351,-0.6591941214348426,-0.8643791296891323,-1.4247380289815372
0.2584787583100423,-1.225937303498621,-0.42413057862971554,-0.4863170627360869,-0.8184807612814846,0.5319020410783599,0.3796403575070062,-1.2909985249324731,-0.4647621907538646,-0.41768822788665144,-1.7457487367286466,-0.4301012503332518,-0.7544800043245342,-1.3956144580797003
0.0756781880340183,-0.8936604693165551,-0.589080802079728,-0.9878296408270812,-0.5091487979577805,0.5565144117761716,0.33475558061300537,-1.0855760102616487,-0.7618100415497467,-0.4584800926423781,-1.8136844833879704,-0.38725511402210994,-0.35120085537362467,-1.3503899785472997
