,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.5946783990304519,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.036717868798359386,-0.0,-0.0,-0.06005495005115299,-0.0
P02,0.0,0.7417916712892355,0.0,0.0,0.0,0.0,0.0,0.03600195251990284,0.0,-0.0,0.0,-0.0,-0.0,-0.0
P03,0.0,-0.0,0.7631772223020974,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
P04,-0.0,0.0,-0.0,0.7831562902971124,0.0,-0.0,-0.0,0.023595400493692634,-0.0,-0.0,0.0,-0.0,0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7647012328591639,0.0,-0.0,0.0,-0.0,-0.0,0.002135339598480109,0.0,0.0,0.0
P06,0.0,0.0,-0.0,-0.0,0.0,0.7239256763589711,0.0,-0.0,-0.0,-0.01879972579107884,-0.0,-0.0,-0.06066729215541092,-0.0
P07,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.7369199386332733,-0.0,0.0,-0.0,-0.0,-0.0,-0.04319703954151872,-0.0
P08,-0.0,0.004806075065221566,0.0,0.0,0.03970973783990521,0.0,-0.0,0.5794798222081574,0.0,0.0,0.07642590571566046,-0.0,0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.8341417598455907,0.009906801813219724,0.0,0.0,0.0,0.0
C02,-0.0,0.0,0.0,-0.042122829329343414,-0.0,-0.0,0.017224883466564835,-0.0,0.0,0.7312727923824528,0.0,0.043019574679735204,-0.0,0.0
C03,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.8707164538484162,0.0,0.0,0.01791350200396234
C04,-0.0,-0.0,0.0,-0.02293785442336627,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.7394741120136595,0.0,0.0
C05,-0.0,-0.0044360656204019255,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8816040175474943,0.0
C06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03581994505422006,0.028222103958569188,0.0,0.7927980563078298
