,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7533291366171022,0.049702889981258325,0.056819000943906094,0.05975674417676666,0.0248478609997076,0.0015702531563003648,0.008712783699974705,0.058575496563498745,0.0,0.0,0.0,0.0,0.0,0.0
P02,0.011045498136156358,0.8084212739178617,0.020542431113026872,0.06279973630757375,0.0,0.04102894656633218,0.011341810088700444,0.16926986765341928,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.8659062480105669,0.06945052076945042,0.0,0.0,0.0,0.0,0.012056026956273707,0.0,0.0,0.0,0.0,0.0
P04,0.0,0.050517487184598565,0.0,0.7941191878290481,0.03125451180670081,0.11071046627167896,0.0,0.07859305929626723,0.0,0.0,0.004494689552411481,0.0,0.0,0.005191998646996297
P05,0.01577453207376834,0.019909349900169997,0.0,0.001994552554914282,0.8553228159874753,0.09602574882486951,0.0,0.011493588248649808,0.0,0.0,0.018345871530039033,0.0,0.0,0.0
P06,0.06269924364629756,0.11103359460864366,0.0,0.0,0.0163355214300423,0.7971430983807208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.12020746159732755,0.0,0.0,0.0,0.8394533416408453,0.0,0.013063412275656733,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.11284883425425375,0.03976223621643005,0.07132419396204855,0.15496524017474683,0.029451424014540525,0.0,0.6426373300177786,0.0,0.0,0.09409899747854851,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0357216108886157,0.0,0.8794506900057902,0.09576769386066983,0.034515395755809496,0.0,0.0,0.0
C02,0.0,0.0,0.0018417841573692638,0.0,0.0,0.0,0.07715055051533594,0.0,0.009883570213279836,0.8180027818223602,0.0,0.07384632862823616,0.0,0.11547473096217976
C03,0.0,0.0,0.0,0.0,0.0005082280918411265,0.0,0.0,0.0,0.0,0.0,0.880869678885834,0.0,0.009286469157028075,0.07674391968484225
C04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03384246397676456,0.06666472292742359,0.0,0.8232780358185303,0.0,0.050300761336953076
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013382370747093168,0.0,0.0,0.030679970328141494,0.8944862248001735,0.025094453789172484
C06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022371744216982854,0.03299539688158506,0.07002617620270762,0.00485075986083723,0.8630145514682463
