,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.3508439628644804,0.0,0.0,0.0,0.0,0.0,-0.035547656312611385,0.0,-0.0,-0.06528052913123987,0.0,0.0,-0.06294024687335044,0.0
P02,0.0,0.4234371876734136,0.0,0.0,-0.034152223660067656,0.0,0.0,0.0696878989116608,-0.08884395157746797,-0.0,-0.0,-0.039299401239304074,-0.09566037616041909,-0.004807329329777251
P03,0.0,-0.0015932171623246633,0.7007181930813466,0.0,-0.040780507117582375,0.0,0.0,-0.0005682335568297534,0.0,-0.0,-0.06191738980876264,-0.0,-0.07546752452698693,-0.0
P04,0.0,0.0,-0.008574862805604704,0.6004420532845649,0.0,0.0,-0.018977409848885417,0.0,-0.08435328064416163,-0.05495829994025217,-0.0,-0.05472806304285727,-0.0,0.0
P05,0.0,0.0,-2.841412471006746e-05,0.0,0.5699036700324552,0.0,-0.057769185433400476,0.0,-0.007452919960145395,-6.706423350785421e-05,0.0,-5.898256146590081e-05,0.0,0.0
P06,0.0,0.0,-0.04828373903820849,0.0,0.0,0.5509155694336894,-0.0,0.0,-0.044248144452826335,-0.08354328254849294,0.0,-0.10125581265140839,-0.08161665697653374,-0.04899099711133923
P07,-0.060719457753434104,-0.0502676689609291,0.0,-0.011287373203496131,0.0,-0.04783885799918314,0.6172292180579765,-0.0035659675103539537,0.0,0.0,0.0,-0.09156232552538757,-0.0,-0.13775127961591455
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.04227043215388523,0.47278073189933967,-0.0352799891020972,-0.02178217416097217,0.0,-0.023407220302936856,-0.020759025889121308,0.0
C01,-0.03972111263533294,-0.035037452754919464,-0.025168487854235904,0.0,-0.0,-0.0012719976945866575,0.0,-0.05735794465312364,0.5955958891891447,0.0,0.0,0.0,0.0,0.0
C02,-0.031356406686236876,-0.0,0.0,-0.0,-0.10190739447600006,-0.0,0.0,-0.010178173047360331,0.0,0.6268677604859726,0.0,-0.0,-0.0010585434260297788,0.0
C03,0.0,-0.0,-0.02183558313338886,0.0,0.0,0.0,-0.04076460630506786,0.0,0.0,0.0,0.5835270694469425,0.0,0.0,0.0
C04,0.0,-0.0313783839462544,-0.04238243547094299,0.0,-0.07710304054748111,-0.0,-0.01973453459735271,-0.05401146239765607,0.0,0.0,0.0,0.6617306939372295,-0.0,0.0
C05,-0.09211656736643185,-0.010262011991651653,-0.015869868408445162,0.0,0.0,0.0,0.0,-0.02941652856972539,0.0,0.0,0.0,0.0,0.6256797474162623,0.0
C06,-0.00041443172181428596,0.0,-0.040672579002850415,0.0,-0.01795120354461293,0.0,-0.08323771860980862,-0.0,-0.008350724457131786,0.0,0.0,0.0,-2.6199758410452882e-05,0.6877009948076344
