,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.3886973398729663,0.0,0.0,0.0,0.0,0.0,-0.012017513911535051,0.0,-0.0010024824266035048,-0.0790495593320634,0.0,0.0,-0.07389602408301135,0.0
P02,0.0,0.4966358599956911,0.0,0.0,0.0,0.0,0.0,0.06747556735433079,-0.05613540395321973,-0.0,0.0,-0.03793396178627858,-0.07493305821473692,-0.0006340127708843341
P03,0.0,-0.00023719183511098618,0.6935417700816457,0.0,-0.012258763063470623,0.0,-0.0,-0.0,0.0,-0.0,-0.021470646577410667,-0.0,-0.0574658255108576,-0.0
P04,0.0,0.0,-0.012379426581372728,0.6175512797010172,0.0,0.0,-0.0142721693421676,0.0,-0.07498643433546143,-0.06254524030990713,0.0,-0.06267695561213955,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.6263828507913786,0.0,-0.051747769344186824,0.0,-0.004077447158301159,-7.593083811087801e-05,0.0,-0.0,0.0,0.0
P06,0.0,0.0,-0.0407979361738985,0.0,0.0,0.5916080067799105,0.0,0.0,-0.021624106240184585,-0.08993088935825255,0.0,-0.09329415446705608,-0.08365846447504198,-0.05876789660389622
P07,-0.03880830980166462,-0.02816509704183198,0.0,-0.0,-0.0,-0.0486194901214475,0.6277604911603735,-0.0021087560036246646,0.0,0.0,0.0,-0.07752618303511592,-0.016724170742235304,-0.1554949707765459
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.027817719881791967,0.49016594662844737,-0.032138005712493756,-0.010631169277805734,0.0,-0.01051992626958778,-0.01629654150238493,0.0
C01,-0.029882893242076075,-0.016759972115613565,-0.016406454756765946,0.0,-0.0,-0.010301597532264303,0.0,-0.037429568424572984,0.6182424137125674,0.0,0.0,0.0,0.0,0.0
C02,-0.010507817224200874,-0.0,0.0,-0.0,-0.09026803141532108,-0.00011796837224195467,0.0,-0.00015461336848883122,0.0,0.6717741844223339,0.0,0.0,-0.0008936988887051533,0.0
C03,0.0,0.0,-0.02385945614266486,0.0,0.0,0.0,-0.051395034136753934,0.0,0.0,0.0,0.6265551620227572,0.0,0.0,0.0
C04,0.0,-0.027221639045163906,-0.02651298072675199,0.0,-0.07753385506629536,-0.0,-0.0007723378190899554,-0.06905343740044846,0.0,0.0,0.0,0.6569060618138634,-0.0,0.0
C05,-0.05957737173857479,-0.028789402786715806,-0.011210800996310956,0.0,0.0,0.0,-0.00034335748943586507,-0.01415596786490439,0.0,0.0,0.0,0.0,0.6911618811429509,0.0
C06,-0.00042911279496029507,0.0,-0.021984906096987722,0.0,-0.00036769023946798504,0.0,-0.05111525213417632,-0.0,-0.0035634475887129937,0.0,0.0,0.0,0.0,0.7015516621932968
