,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.781673469154365,0.04494397588045735,0.05920037138253144,0.043364988433084235,0.036385534561622954,0.0062201960960829245,0.0,0.07238901815962434,0.0,0.0,0.0,0.0,0.0,0.0
P02,0.019271595003841298,0.8028207559373498,0.016980268686777638,0.07266734680352244,0.0,0.03681122430031198,0.01479755417393762,0.16845206004086644,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.8696723132384222,0.08306901796310813,0.0,0.0,0.0,0.0,0.015087754957046067,0.0,0.0,0.0,0.0,0.0
P04,0.0,0.052456931538037176,0.0,0.792954735087685,0.028166157018207266,0.12943614851171312,0.0,0.06324578920078433,0.0,0.0,1.927788473004163e-05,0.0,0.0,0.00010720654842991153
P05,0.036865682085990586,0.012933126063781648,0.0,0.016403540846181758,0.8579778574100496,0.10311603063859529,0.0,0.0032257138165963646,0.0,0.0,0.015244634007936365,0.0,0.0,5.8524873915495245e-05
P06,0.06821150432353854,0.10277648155748119,0.0,0.0,0.019178077977424234,0.7976160509227191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.12076996259435407,0.0,0.0,0.0,0.8417440521805323,0.0,0.020854732105554843,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.10739677464477429,0.04590193537648167,0.09261341200104888,0.14493753694717765,0.037020812420551275,0.0,0.6604585788259875,0.0,0.0,0.08092072348782668,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.032976072944134266,0.0,0.8768239606156983,0.10068566855970129,0.03554273332143199,0.0,0.0,0.0
C02,0.0,0.0,0.008824432310368242,0.0,0.0,0.0,0.07310877771277241,0.0,0.013880853246641239,0.8226009886092831,0.00013251315258657793,0.0641401855356002,0.0,0.12499836648648255
C03,0.0,0.0,0.0,0.0,0.006377714912353562,0.001376363645385817,0.0,0.0,0.0,0.0,0.8657877640835033,0.0,2.4194497865525413e-05,0.08484439266972342
C04,0.0,0.0,0.0,0.0,0.0,0.0001518351432578871,0.0,0.0,0.021200395481080006,0.06812369132861969,0.0,0.8254052026870432,0.0,0.05511316153522426
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018064199429370934,0.0,0.0,0.024653224209459305,0.8893106945650773,0.026393478160332842
C06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02681274513926476,0.010775801047512587,0.07707203151717226,0.0,0.8713619242382724
