,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7957634613533707,0.038300023591223024,0.062263368680354335,0.029509871883760787,0.0778469601130235,0.010596112105564678,0.0,0.09481712100336052,0.0,0.0,0.0,0.0,0.0,0.0
P02,0.03475938543047507,0.7701725339790064,0.019149156116556137,0.08309600793070615,0.0,0.03312849837181276,0.01334753812520741,0.16934764118357853,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.8779179218964265,0.10110874507780579,0.0,0.0,0.0,0.0,0.01603870804185877,0.0,0.0,0.0,0.0,0.0
P04,0.009445466929342857,0.0627065963630632,0.0,0.7909345464899745,0.019140217648672336,0.15337132078114055,0.0,0.05419950541676647,0.0,0.0,0.0,0.0,0.0,6.758522810604866e-05
P05,0.051474015685824014,0.016806832416825075,0.0,0.02555486162543335,0.8473368635803918,0.10541464070780761,0.0,0.0,0.0,0.0,0.006955731701620588,0.0,0.0,0.019558187282050294
P06,0.07819674954680404,0.09185778603523576,0.0,0.0,0.03197509702137089,0.8109325554500463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.10842323799811636,0.0,0.0,0.0,0.841451726665848,0.0,0.03134871931197409,0.0,0.0,0.0,0.0,0.0
P08,0.0003837018221007705,0.09763699353632921,0.07767962187589579,0.11379977496209603,0.11812262601811516,0.04579964472863829,0.0,0.6760692350815469,0.0,0.0,0.04919805571504611,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.02771050654769173,0.0,0.8693891849744843,0.10435281603776113,0.03940546575928631,0.0,0.0,0.0
C02,0.0,0.0,0.015391511933065738,0.0,0.0,0.0,0.06486249152696971,0.0,0.015285307684754747,0.8208201921896278,0.00012285750041201218,0.06089325384433953,0.0,0.13090778442854106
C03,0.0,0.0,0.0,0.0,0.02400840298827192,0.014677347601426754,0.0,0.0,0.0,0.0,0.8411638240627626,0.0,0.0,0.09806166218270547
C04,0.0,0.0,0.0,0.0,0.0,0.017332367742662,0.0,0.0,0.022091307726948565,0.06341356683769292,0.0,0.8349865175602075,0.0,0.06755742143221126
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022076884835759012,0.0,0.0,0.02997197353992106,0.8772303354226823,0.023893783253539927
C06,0.0,0.0,0.0,0.011142922155614552,0.0,0.0,0.0,0.0,0.0,0.03411870490086916,0.0,0.0810865996505321,0.0,0.8800836286486768
