,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.5883290689198352,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03971355952499376,-0.0,-0.0,-0.0612059401161017,-0.0
P02,0.0,0.7372159571547107,0.0,0.0,0.0,0.0,0.0,0.025806367700070033,0.0,-0.0,0.0,-0.0,-0.0,-0.0
P03,0.0,-0.0,0.7515594862677508,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
P04,-0.0,0.0,-0.0,0.7847813015955564,0.0,-0.0,-0.0,0.022054129543798453,0.0,-0.0,0.0,-0.0,0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7566320819669079,0.0,-0.0,0.0,-0.0,-0.0,0.005413511132131486,0.0,0.0,0.0
P06,0.0,0.0,-0.0,-0.0,0.0,0.7132599667911242,0.0,-0.0,-0.0,-0.009033876475709206,-0.0,-0.0,-0.057242574943335976,-0.008360841442482754
P07,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.7235079884465857,-0.0,0.0,-0.0,-0.0,-0.0,-0.0509912409595963,-0.0
P08,-0.0,0.0,0.0,0.0,0.03793842655720454,0.0,-0.0,0.5653094004249765,0.0,0.0,0.08476223809838246,-0.0,0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.8299043671054346,0.006214247929273334,0.0015218967916924742,0.0,0.0,0.0
C02,-0.0,0.0,0.0,-0.05532771777681118,-0.0,-0.0,0.0168341733660084,-0.0,0.0,0.7179818158229399,0.0,0.043125937656492724,-0.0,0.0
C03,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.8745838267048108,0.0,0.0,0.016112036861553533
C04,-0.0,-0.0,0.0,-0.035219079717936835,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.7267572490286749,0.0,0.0
C05,-0.0,-0.007893867751780616,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.881977755939184,0.0
C06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.047233664237981254,0.032692360141723865,0.0006258287151550954,0.7790738336060071
