,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.716934247893261,0.0,0.0,0.0,0.0,0.0,-0.0,0.010278266486735813,-0.0,-0.0,0.0,-0.0,-0.028911194636960513,0.0
P02,0.0,0.7440175646216258,0.0,0.0,0.0,0.0,0.0,0.10761308551685561,-0.0,-0.0,0.0,-0.0,-0.006871637447628957,-0.0
P03,0.0,-0.0,0.8307719228179948,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
P04,0.0,0.02242529182301768,-0.0,0.7540523671804946,0.007927700964059575,0.01717195649712196,-0.0,0.0,-0.0,-0.021708938753810414,0.0,-0.018240202574663116,-0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7955213530212495,0.0410087092203414,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.035129788653016476,-0.0,0.0,0.0,0.7624463035532488,-0.0,0.0,-0.0,-0.039641755252746755,-0.0,-0.014729579900242649,-0.055985282531098496,-0.0
P07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.7929946349688298,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.023534205008331564
P08,0.0,0.04787895661364627,0.0,0.0,0.053487075971574045,0.0,-0.0,0.6471465436469477,0.0,0.0,0.006518239305363683,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8353457340041491,0.031028336354065777,0.0,0.0,-0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.7897744527779993,0.0,0.02763770801414109,-0.0,0.0231451013636582
C03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.8191791524451856,0.0,0.0,0.03642311842888426
C04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.031402212310002696,0.0,0.7950219906622636,0.0,0.0
C05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8639744914606713,0.0
C06,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.003208405500705841,0.0,0.8435365214103788
