,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8031053879898687,0.0,0.0,0.0,0.03543086665208554,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
P02,0.0,0.6361704594384178,0.0,0.025303952696195942,-0.0,0.0,0.0,0.14088468179625518,-0.0,-0.0,-0.0,-0.006073279738660884,-0.028066189290302985,-0.0
P03,0.0,-0.0,0.8441393338888378,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P04,0.0,0.0,-0.0,0.6983435587379179,0.0,0.11259433348062278,-0.0,0.0,-0.03461955700561687,-0.0018711987994245284,-0.0,-0.020241315444378235,-0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.8032043758492231,0.03196162462751921,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.02800633644153389,-0.0,0.0,0.0,0.7636189877311176,-0.0,0.0,-0.0,-0.005680113262244464,0.0,-0.053538537429050015,-0.023650304562284168,-0.0
P07,-0.01642893896151471,-0.0,0.0,-0.0,-0.0,-0.0,0.7733719506912762,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06388565511298372
P08,0.0,0.01291729233507219,0.014008897383758942,0.02035281550878707,0.010992409176619805,0.0027039411563655412,-0.003783201549206676,0.6566477731795789,-0.0,-0.0,0.0,-0.0,-0.0,0.0
C01,-0.0003822715750714529,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.001553398013764797,0.8005775818147085,0.021696814762213044,0.0,0.0,0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.07031156432550126,-0.0,0.0,-0.0,0.0,0.6763960541856416,0.0,0.0,-0.0,0.15264160544538707
C03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.772061941098445,0.0,-0.0,0.06762816387323192
C04,0.0,-0.0,-0.0,0.0,-0.0025844681305678533,0.0,-0.0,-0.0,0.0,0.008714639084175862,0.0,0.8144838789027462,-0.0,0.02800528676072586
C05,-0.03577114218026353,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.7724804793149568,0.0
C06,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8634927281410985
