,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8144290825302769,0.053621144618447004,0.06983515582090737,0.009781850036792522,0.1465142131722626,0.0178223172034518,0.0,0.12885891734096705,0.0,0.0,0.0,0.0,0.0,0.009730644728569767
P02,0.09450605078254708,0.7303230150502038,0.002131489183519639,0.12043140457229817,0.0,0.021951851576714674,0.011063271738718261,0.2113985167277477,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.019386249950813436,0.0,0.885519836875575,0.10428031587448872,0.0,0.0,0.0,0.0,0.017354009567675882,0.0,0.0,0.004082284345666157,0.0,0.0
P04,0.04954616784330416,0.03302139019441042,0.0,0.7691340431438735,0.0,0.18379315366535656,0.0,0.015249412889920922,0.0,0.0,0.0,0.0,0.0,0.0
P05,0.06916462818092729,0.0030947545112871154,6.403624920806969e-05,0.06018499070689836,0.8326255680422502,0.11411640707693783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727882097503901
P06,0.0628760865412765,0.08772591068448395,0.014579756282481414,0.013239527666122035,0.04534266420320584,0.816814098727492,0.0,0.005448560556314548,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.10567319202072081,0.0,0.0,0.0,0.8358221871089383,0.0,0.05930912203205948,0.0,0.0,0.0,0.0,0.0
P08,0.019153771271307355,0.06101408122575293,0.09648982268290475,0.11551373178238852,0.08364245315854592,0.055655653987104925,0.0,0.6628913621845891,0.0,0.0,0.025859564326916586,0.0,0.0,0.0007028363092008044
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.012694977431822276,0.0,0.8611052641738004,0.11732823633157743,0.05493486144518059,0.0,0.0,0.0
C02,0.0,0.0,0.04539822491422132,0.0,0.0,0.0,0.04962954719431238,0.0,0.013071893136870374,0.7905069440558574,0.008637077920590895,0.07022159426564883,0.0,0.19074363738370326
C03,0.0,0.0,0.0016632167541496762,0.0,0.03952292607861222,0.031432302635332775,0.0,0.0,0.0,0.0,0.7967883174870992,0.013275532887154086,0.0,0.13270858452329137
C04,0.020881283828491345,0.0,0.0,0.0,0.0,0.044293333308022396,0.0,0.0,0.027109554179755784,0.058403600299135924,0.00036376929445688754,0.8447499491861635,0.0,0.07967482331777294
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03035267437685526,0.0,0.0,0.043446029343002436,0.8585334551030412,0.024685814004736982
C06,0.0,0.0,0.008207953554884536,0.055076406346996565,0.0,0.0,0.0,0.0,0.0,0.03466455419388445,0.0,0.08359907169221618,0.0,0.8762125014720124
