,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8098689944265393,0.035625318485913354,0.06692544974149817,0.025816059452322883,0.09665551943240602,0.004028591681345991,0.0,0.10691492737845748,0.0,0.0,0.0,0.0,0.0,0.0030722506623309716
P02,0.04606139269268878,0.7618657112007833,0.009275055399083779,0.0917221581162671,0.0,0.027983742046942883,0.012484312448965187,0.18440846391939186,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.882611181880697,0.10868755147253607,0.0,0.0,0.0,0.0,0.016616855195215427,0.0,0.0,0.0,0.0,0.0
P04,0.0103432523415675,0.05634436560695314,0.0,0.7837814355018248,0.003532480379974688,0.16693924110766967,0.0,0.04020997984952541,0.0,0.0,0.0,0.0,0.0,0.0
P05,0.05374254056372486,0.01254940277050478,0.0,0.031942068132643615,0.8433606619121115,0.11386368786355791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03450477825195668
P06,0.07277900712159689,0.09345374763327473,0.004385067389364058,0.0,0.037175617951178616,0.8164235437301078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.09577057892974762,0.0,0.0,0.0,0.8448295577108824,0.0,0.03893751227961197,0.0,0.0,0.0,0.0,0.0
P08,0.011539472161215852,0.08917535519407122,0.08969973752431935,0.12035055267245706,0.10533230122902719,0.05593026503376936,0.0,0.6725380346329647,0.0,0.0,0.037498086465864736,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.023251646302808033,0.0,0.8663513636609013,0.10663578056803454,0.04572206574351763,0.0,0.0,0.0
C02,0.0,0.0,0.02762996874994674,0.0,0.0,0.0,0.05844245264466603,0.0,0.01746159965520295,0.8136437237935131,7.991330253562926e-05,0.06402217236131408,0.0,0.14591648858956657
C03,0.0,0.0,0.0016284182502900077,0.0,0.035579007437342394,0.021071063017219782,0.0,0.0,0.0,0.0,0.8246636577705306,0.0,0.0,0.10653197978338252
C04,0.0,0.0,0.0,0.0,0.0,0.024439603885872695,0.0,0.0,0.02349914862466084,0.05931181773184253,0.0,0.8419779234904932,0.0,0.07626662467132596
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02323467128403289,0.0,0.0,0.03462180611790518,0.8739652646350587,0.023801569534888628
C06,0.0,0.0,0.0,0.027989488822909685,0.0,0.0,0.0,0.0,0.0,0.036748077545992595,0.0,0.08085081925456691,0.0,0.8769470570094465
