,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.39636459898149684,0.0,0.0,0.0,0.0,0.0,-0.000346421779057332,0.0,-0.0018254092178589607,-0.08872098154115757,0.0,-0.0,-0.08278789933959761,0.0
P02,0.0,0.5395313935906211,0.0,0.0,-0.0,0.0,0.0,0.05338975029374198,-0.042436643944908654,0.0,0.0,-0.03501877510956854,-0.07224537242684227,-0.0015764839117320892
P03,0.0,-0.00028302105013027493,0.6865094905949378,0.0,-9.495782894530631e-05,0.0,-0.0,-0.0,0.0,-0.0,-0.01485864807582946,-0.0,-0.06473600926422655,-0.0
P04,0.0,0.0,-0.006616137646148171,0.6409827905821326,0.0,0.0,-0.014792778417865816,0.0,-0.06928035374832617,-0.06494469490721784,0.0,-0.06037727477665095,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.6175849343637738,0.0,-0.04854387011242885,0.0,-0.005179583667356033,-4.6994971893766e-05,0.0,-0.0,0.0,0.0
P06,0.0,0.0,-0.04160971926945074,0.0,0.0,0.6094829216083854,0.0,0.0,-0.012329085192958897,-0.0907039294641117,0.0,-0.08588474523714104,-0.09050417558821701,-0.050496733817586625
P07,-0.021316460951430777,-0.005025890535081907,0.0,-0.0,-0.0,-0.050851368210791094,0.6358535041614971,-0.0,0.0,0.0,0.0,-0.07300110370196185,-0.024538527440404634,-0.15641556649184
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.02564001243210211,0.49820230286310097,-0.026530435313431272,-0.0004575268095375883,0.0,-0.00229668665785922,-0.014272332693472986,0.0
C01,-0.019038437152362822,-0.0032379070129094057,-0.013798612796419463,0.0,-0.0,-0.01708522920772652,0.0,-0.02631540944786597,0.6297431656912469,0.0,0.0,0.0,0.0,0.0
C02,-0.0,-0.0,0.0,-0.0055092264505884146,-0.08684460157243103,-0.0021066647072248584,0.0,-4.197089249594446e-05,0.0,0.6858625839944212,0.0,0.0,-0.0008399381170897053,0.0
C03,0.0,0.0,-0.01810724985824713,0.0,0.0,0.0,-0.04726226959624493,0.0,0.0,0.0,0.6452908738803648,0.0,0.0,0.0
C04,0.0,-0.022908754314953116,-0.019616087420630302,0.0,-0.0738460815074954,-0.0,0.0,-0.07375623027671627,0.0,0.0,0.0,0.6560306104274657,-0.0,0.0
C05,-0.05277267333008262,-0.03139288666134358,-0.008973543188189454,0.0,-0.0,0.0,-0.013280310876485308,-0.0071243852264667815,0.0,0.0,0.0,0.0,0.7228309923806426,0.0
C06,-0.0028816377120552796,0.0,-0.025272448320814506,0.0,-0.0,0.0,-0.02424501645195977,0.0,-0.00034412773668250195,0.0,0.0,0.0,0.0,0.7084094866532663
