,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7978653822914518,0.0,0.0,0.0,0.03149281984182189,0.0,-0.0,0.0001433657783685632,0.0,0.0,0.0,-0.0,-0.0,0.0
P02,0.0,0.6516988955340821,0.0,0.02230216948311893,-0.0,0.0,0.0,0.13879591032053007,-0.0,-0.0,-0.0,-0.0064946122320464345,-0.029318461970002173,-0.0
P03,0.0,-0.0,0.8447715671254844,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P04,0.0,0.0,-0.0,0.7051832740371131,0.0,0.10625194442249179,-0.0,0.0,-0.03090989050146279,-0.0056311561254250245,-0.0,-0.01964154282072785,-0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.8019198370649774,0.037704926634080545,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.03171695238631999,-0.0,0.0,0.0,0.765849499758467,-0.0,0.0,-0.0,-0.010429591532264252,0.0,-0.050715251322911506,-0.029052183167597848,-0.0
P07,-0.009746695717041577,-0.0,0.0,-0.0,-0.0,-0.0011181552883049353,0.78013798012489,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.058714440521647
P08,0.0,0.020423750158552065,0.012075785104280435,0.01957570012864859,0.017358392705181455,0.004544600666918352,-0.0,0.658164372012737,-0.0,-0.0,0.0,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.8080103387016154,0.02449186198392305,0.0,0.0,0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.062485893344512995,-0.0,0.0,-0.0,0.0,0.6960036760195718,0.0,0.0030180772729388,-0.0,0.13478039327083174
C03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.7756297832304138,0.0,-0.0,0.06383354532313942
C04,0.0,-0.0,-0.0,0.0,-0.0014467907827403852,0.0,-0.0,-0.0,0.0,0.014342784794741988,0.0,0.8146640188267383,-0.0,0.022583140275482257
C05,-0.02954045825793779,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.7896537969608408,0.0
C06,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8617663694911675
