,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7929183970730901,0.04229769543929521,0.05827274930848741,0.03529759240938003,0.07641766870949507,0.011158237071228157,0.0,0.09159564834294669,0.0,0.0,0.0,0.0,0.0,0.0
P02,0.03024304075338642,0.7767476640936107,0.020669825094007423,0.07937232601625391,0.0,0.029805710246119076,0.013499398804609125,0.1672037752008624,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.8747591616403049,0.09276051901250283,0.0,0.0,0.0,0.0,0.016045185365841343,0.0,0.0,0.0,0.0,0.0
P04,0.00041608073493860036,0.06083982258713216,0.0,0.7899515378797924,0.020102749039738757,0.14559925346386735,0.0,0.05605414038204848,0.0,0.0,0.0,0.0,0.0,0.00018857623842646236
P05,0.04890223354329166,0.020933734262559782,0.0,0.021698585517380752,0.848419497000183,0.1045728098161809,0.0,4.7852660919564786e-05,0.0,0.0,0.009184500436511542,0.0,0.0,0.013507042737852634
P06,0.07458811205062763,0.09351395797761412,0.0,0.0,0.027747489245028685,0.8047392277346501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.1129884973932436,0.0,0.0,0.0,0.8422471826111695,0.0,0.02809963732628476,0.0,0.0,0.0,0.0,0.0
P08,8.575104356302535e-05,0.0987034838173971,0.07222079447016104,0.10538432556080893,0.13099194018611354,0.04329941935297472,0.0,0.6724268957817661,0.0,0.0,0.06133787033714118,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.029659355613064545,0.0,0.8715783644238304,0.10307594243422835,0.03686728233262601,0.0,0.0,0.0
C02,0.0,0.0,0.012479219757883327,0.0,0.0,0.0,0.06865355576396212,0.0,0.014746558999507152,0.8203928614396866,0.00047352729313740596,0.06462215317910433,0.0,0.12924347619606505
C03,0.0,0.0,0.0,0.0,0.01762453455127781,0.008678063418702357,0.0,0.0,0.0,0.0,0.8510461740438527,0.0,0.0,0.0958516433981747
C04,0.0,0.0,0.0,0.0,0.0,0.009568936283500012,0.0,0.0,0.019856929869141525,0.06622256583944827,0.0,0.830897820518591,0.0,0.06287828022924113
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018024480253062514,0.0,0.0,0.030693195141211077,0.8804457836328978,0.023391337089325833
C06,0.0,0.0,0.0,0.004349115837118639,0.0,0.0,0.0,0.0,0.0,0.03209747362773542,0.0,0.08042556758698263,0.0,0.8758427984638354
