,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.44757356562333966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333147059719486,-0.102531841049766,-0.004938744813831117,-0.0005961763543970906,-0.12115546675112007,-0.00873249174718407
P02,0.0,0.5642901877333065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.009801696875430588,-0.03035513780294721,0.0
P03,0.0,-0.0,0.6080502573720991,0.0,-0.0,0.0,-0.0009560853586758311,0.0,0.0,-0.0,-0.010450962345590857,-0.0005775883181315559,-0.07350065141429243,-0.0
P04,-0.022087794465914797,0.0,-0.01890534816640555,0.6337742941321591,0.0,0.0,-0.014823447377000934,0.0,-0.009180481690773816,-0.035486737263098395,0.0,-0.048286395352754134,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5459598149984387,0.0,-0.07760126727161118,0.0,0.0,-0.017109031068929338,0.0,0.0,0.0,0.0
P06,0.0,0.0,-0.025497100409606368,-0.0,0.0,0.5898670519273504,0.0,0.0,0.0,-0.06173794359355688,-0.015892382063537765,-0.00036596438091168266,-0.10892616314296472,-0.1149963401182408
P07,0.0,0.0,0.0,0.0,-0.0,-0.051762014816366296,0.538356037998465,0.0,0.0,-0.0,0.0,-0.05200807375559008,-0.07395508329035934,-0.1823003987325187
P08,-0.0358948377988641,0.0,0.0,0.0,0.0,0.0,0.0,0.39832456645228503,0.0,0.0,0.0,0.0,-0.00016173545994100226,0.0
C01,-0.0,0.0,0.0,-0.006506769558932238,0.0,-0.009883640970514173,0.0,0.0,0.6271137839487948,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,-0.14713256854017107,-0.0008020318827015268,-0.021885088659854748,0.0,-0.0,0.0,0.5141415783984796,0.0,0.0,-0.016054442144793197,0.0
C03,0.0,0.0,-0.0006408924399545436,0.0,0.0,0.0,-0.03740893234164966,0.0,0.0,0.0,0.6020637542205979,0.0,0.0,0.0
C04,0.0,-0.029097305140644146,0.0,-0.09575363647660122,-0.026634301385461155,0.0,0.0,-0.13376252177708237,0.0,0.0,0.0,0.5446311629766661,-0.000368568736063454,0.0
C05,-0.02065234519899726,-0.030091505904920525,-0.006406859931151209,0.0,0.0,0.0,-0.0868295312339776,-0.0,0.0,0.0,0.0,0.0,0.7501069673910502,0.0
C06,-0.0499482471028054,0.0,-0.03860050531713861,-0.0,0.0,0.0,-0.0005622582840791846,0.0,0.0,0.0,0.0,0.0,0.0,0.6661455073475421
