,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.662471140274618,0.06546939985040556,0.07232297375836202,0.0692059208048881,0.0,0.0,0.0158233115631335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P02,0.0,0.8094477927117251,0.024332278796018153,0.0495712494422868,0.0,0.0564364936232657,0.004046596440729369,0.13732164522017923,0.0,0.0,0.018233950718620138,0.0,0.0,0.0
P03,0.0,0.0,0.8519888387953792,0.05608676796112815,0.0,0.0,0.0,0.0,0.0011316839120736144,0.0,0.0,0.0,0.0,0.0
P04,0.0,0.038981764080537405,0.0,0.796973091024654,0.04921058599818421,0.0357818234366341,0.0,0.08602205566571693,0.0,0.0,0.015016630901863906,0.0,0.01237582608984954,0.011861592131627857
P05,0.0,0.0,0.0,0.0,0.8507626102946851,0.06685399621950501,0.0,0.014838919594292548,0.0,0.0,0.040565964417323505,0.0,0.0,0.0
P06,0.06450791277864086,0.12064284233055667,0.0,0.0,0.002140279449702623,0.7914080020574374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0028112122601994306,0.0,0.11620464109878735,0.0,0.0,0.0,0.8249297841904856,0.0,8.979723759569286e-05,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.11043619403600315,0.027521289795349145,0.03965440832686545,0.2129056546216222,0.0,0.0,0.60400029264903,0.0,0.020624533475894356,0.1493885656644576,0.0,0.0,0.020563481052445445
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.04607914682641233,0.0,0.88712818057318,0.08261111006804575,0.04961088129218832,0.0003313038655577667,0.0,0.0
C02,0.0,0.0,0.0002794379737779707,0.0,0.0,0.0,0.08371884140022068,0.0,0.01866078163496114,0.7991838030475574,0.0,0.09663490639865219,0.0,0.10775612206835339
C03,0.0,0.0,0.0,0.0,0.01021312181911909,0.0,0.0,0.0,0.0,0.0,0.8991278980997296,0.002753803148431456,0.033903641184828685,0.07296418311925307
C04,0.0,0.0,0.0,0.0,0.0,0.0,0.00010949413658352995,0.0,0.03447959591980753,0.061146928297678135,0.0,0.8175596125722279,0.0,0.07047808534715344
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.226572345110985e-05,0.0003047305981734279,0.0,0.038824339400433186,0.8986604414700251,0.021502946535438466
C06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221471414880579,0.10258206563631198,0.060099344688334874,0.028630581069284504,0.8439868560430621
