,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7641662375861701,0.0,0.0,0.0,0.0,0.0,-0.0,0.023666730773396198,-0.0,-0.0,0.0,-0.0,-0.0053756225949451765,0.0
P02,0.0,0.7131628765704571,0.0,0.004196712307729365,0.0,0.0,0.0,0.12507702283766578,-0.0,-0.0,0.0,-0.004228661073454748,-0.02075838559078501,-0.0
P03,0.0,-0.0,0.8413478994467619,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P04,0.0,0.011344686493388278,-0.0,0.7347723440983981,0.0,0.06441448222094939,-0.0,0.0,-0.007905514580067463,-0.021103369811444138,0.0,-0.018567683419986696,-0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7977208595294806,0.048046944571419205,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.03829086134624099,-0.0,0.0,0.0,0.7673807301780782,-0.0,0.0,-0.0,-0.028720424623116584,0.0,-0.03317944815241143,-0.04658948215425743,-0.0
P07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.7931099751632767,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0374451860637076
P08,0.0,0.04584093227970349,0.0035691091813217428,0.005182543849024677,0.04140126976436707,0.004696697510851954,-0.0,0.6547759758640406,-0.0,-0.0,0.0,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.8269181582136232,0.03147479706365672,0.0,0.0,-0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.026189170694779513,-0.0,0.0,-0.0,0.0,0.7611483166903265,0.0,0.016200021351993443,-0.0,0.06732431013208606
C03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.7969688878923084,0.0,-0.0,0.04752743850742924
C04,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030801764032662868,0.0,0.8098672841469226,-0.0,0.001599676547323929
C05,-0.005514814901152473,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8432922829343216,0.0
C06,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8527888108679911
