,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6622544371336186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01028448056651086,-0.0,-0.0,-0.04560537003091896,-0.0
P02,0.0,0.754615594667299,0.0,0.0,0.0,0.0,0.0,0.08396455237126073,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
P03,0.0,-0.0,0.8119388784100731,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
P04,-0.0,0.011817856774928597,-0.0,0.7679875270150236,0.012963458722025556,0.0,-0.0,0.012594566986082927,-0.0,-0.00026898839437881,0.0,-0.019189002855317314,0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.791643058461856,0.021204156906198417,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.0227097923416795,-0.0,0.0,0.0,0.7537833420961875,0.0,0.0,-0.0,-0.042445531335044584,-0.0,-0.0,-0.06127362555202241,-0.0
P07,-0.0,-0.0,0.006868818468200791,0.0,-0.0,-0.0,0.7844634414157299,-0.0,0.0,-0.0,-0.0,-0.0,-0.0005093583283405816,-0.011811870788484976
P08,-0.0,0.03530374722365694,0.0,0.0,0.05173158376641338,0.0,-0.0,0.6311402558825443,0.0,0.0,0.031028297575643897,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.8396233303313136,0.02576598900896718,0.0,0.0,-0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.005359057192137568,-0.0,0.0,0.7851939566729195,0.0,0.0380650095916656,-0.0,0.0
C03,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.84200204473837,0.0,0.0,0.02788878891967218
C04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003732675417692316,0.0,0.025565549576677307,0.0,0.7761210364293475,0.0,0.0
C05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.87459653020344,0.0
C06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.009252793413673091,0.0,0.8348092081283316
