,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8149462032041691,0.040478783555527045,0.0689593991898533,0.013541659573211195,0.12207553013620058,0.011614826256787917,0.0,0.11468224194122144,0.0,0.0,0.0,0.0,0.0,0.011062253002588245
P02,0.07011038003042654,0.7501805795315647,0.004899302360990862,0.10287903170655086,0.0,0.02453678992662814,0.011938143744752884,0.19917934427333384,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0056596770732840725,0.0,0.8855748783635645,0.10714814296255268,0.0,0.0,0.0,0.0,0.016924667973284888,0.0,0.0,0.001960185109031201,0.0,0.0
P04,0.034986424233983314,0.04660374031128507,0.0,0.7738952642145154,0.0,0.1764103491373362,0.0,0.022946650562880495,0.0,0.0,0.0,0.0,0.0,0.0
P05,0.06485941447977916,0.006258180435258951,0.0,0.04354245952244848,0.8420814165291073,0.10474270311103176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04605836336974983
P06,0.06875592993059593,0.08966902319639278,0.014147071225918023,0.0020628340442612426,0.03662357425198623,0.8134934397874425,0.0,0.0004723310169390628,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.09406112837412024,0.0,0.0,0.0,0.8414147717075364,0.0,0.04667370269774611,0.0,0.0,0.0,0.0,0.0
P08,0.018966979378721844,0.07169379420564882,0.09816670431073833,0.11703727408083289,0.08924812070906883,0.06014931203776936,0.0,0.672481514073107,0.0,0.0,0.029559902130404166,0.0,0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.017400921965815545,0.0,0.8628270590958037,0.1067170184931907,0.05183013553683569,0.0,0.0,0.0
C02,0.0,0.0,0.03767708988354203,0.0,0.0,0.0,0.050986494439480404,0.0,0.012248415327468981,0.8022965483812898,0.002586871666245437,0.06703191494521019,0.0,0.1632059083607909
C03,0.0,0.0,0.003649187609287837,0.0,0.0396169067222695,0.0259892662859522,0.0,0.0,0.0,0.0,0.8072222806623955,0.0003008535118096139,0.0,0.12060088442908688
C04,0.006560218111962056,0.0,0.0,0.0,0.0,0.031889265248269474,0.0,0.0,0.021088266578590864,0.05799702923487463,0.00014783040010934005,0.8469687319025518,0.0,0.07517024981792997
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030267070375980407,0.0,0.0,0.04004750163460298,0.8637423507579599,0.02626102936203461
C06,0.0,0.0,0.0,0.04305693268425435,0.0,0.0,0.0,0.0,0.0,0.034636557565795124,0.0,0.0829879725976803,0.0,0.8772976514086612
