,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.16439002252044957,0.24838522179255723,-0.09195692418979225,-0.01819918993680937,0.06685147368845669,-0.24087545851714792,-0.18560185949987168,-0.13700458623426065,0.016533289238097982,-0.07932931647841505,0.037333243123592805,-0.024875362172049484,-0.04461722791207217
P02,0.16439002252044954,1.0,-0.05160733501038788,0.05357173223208278,0.03795537344926564,0.1593798237021704,0.17890210959944947,0.17622525693625057,0.31330251788181523,-0.24110416714719166,-0.10187323449200712,-0.19059623003922452,0.1153754586269117,0.1798714677815033
P03,0.24838522179255718,-0.051607335010387785,1.0,0.10652995136331263,0.008586528131326212,-0.08894769580595009,0.3404478341231606,0.3127232343367018,0.10510918344453668,-0.05256657643275288,0.01950826921190769,0.06083975110717114,-0.050174152875561664,-0.1355162890635135
P04,-0.09195692418979222,0.053571732232082774,0.10652995136331263,1.0,0.09773982878034321,0.024259260570196565,-0.1329314335966826,-0.06782290503610999,0.03393161367331284,-0.016623572460939533,-0.0872225643882649,-0.06968298853349357,-0.08068616009634975,-0.023981264661948016
P05,-0.01819918993680943,0.037955373449265695,0.008586528131326288,0.09773982878034317,1.0,0.211173815259387,-0.09320142199112642,0.2490196449590928,-0.0024226898660238217,-0.1575006053884114,0.1722786420372261,0.09616528235448028,0.1905483384603875,-0.08756258897250971
P06,0.06685147368845672,0.1593798237021704,-0.08894769580595012,0.0242592605701966,0.21117381525938703,1.0,0.06606037213233447,-0.18146281762090521,-0.015016927494855954,0.0333154310854978,0.0709491982720088,-0.0029120410271519133,-0.08094371692023772,-0.04382191678650079
P07,-0.24087545851714792,0.17890210959944947,0.3404478341231606,-0.13293143359668258,-0.09320142199112633,0.06606037213233446,1.0,-0.1906105595464165,0.006537286593281177,0.046835380874027846,-0.14336416149539305,-0.07297624950779527,-0.011521811780696667,0.049537319913816436
P08,-0.18560185949987162,0.1762252569362505,0.31272323433670185,-0.06782290503610997,0.24901964495909282,-0.18146281762090516,-0.1906105595464165,1.0,-0.19052897712274175,0.026509104331260327,0.0025884951206108734,0.021477557416814404,0.08376091077378958,0.05303865867822671
C01,-0.13700458623426062,0.3133025178818151,0.1051091834445367,0.03393161367331286,-0.0024226898660237193,-0.01501692749485594,0.0065372865932812494,-0.19052897712274175,1.0,0.2281344358325406,0.2556208557124243,0.17153673997648083,-0.23012395454115864,0.1726497057323078
C02,0.016533289238097968,-0.2411041671471916,-0.05256657643275287,-0.016623572460939547,-0.15750060538841143,0.03331543108549783,0.0468353808740278,0.026509104331260296,0.22813443583254048,1.0,-0.11015936833845014,0.04901789566676341,0.17890614909031433,0.13314401364267045
C03,-0.07932931647841504,-0.10187323449200712,0.01950826921190767,-0.08722256438826488,0.17227864203722607,0.07094919827200882,-0.14336416149539305,0.002588495120610889,0.25562085571242443,-0.11015936833845014,1.0,-0.05520922871895695,0.1917558226965889,0.11737664739596519
C04,0.03733324312359281,-0.19059623003922455,0.06083975110717108,-0.06968298853349357,0.0961652823544803,-0.0029120410271519185,-0.07297624950779524,0.021477557416814452,0.17153673997648086,0.04901789566676343,-0.05520922871895696,1.0,-0.06284397527248224,0.2788525701136461
C05,-0.024875362172049404,0.11537545862691163,-0.050174152875561734,-0.0806861600963498,0.19054833846038766,-0.08094371692023775,-0.011521811780696598,0.08376091077378962,-0.23012395454115864,0.1789061490903144,0.1917558226965889,-0.06284397527248228,1.0,0.1823238733928157
C06,-0.044617227912072205,0.17987146778150345,-0.13551628906351337,-0.023981264661948002,-0.08756258897250978,-0.04382191678650082,0.04953731991381638,0.05303865867822665,0.17264970573230773,0.13314401364267042,0.11737664739596523,0.27885257011364617,0.18232387339281567,1.0
