,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6143697790859188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.028552528604063505,-0.0,-0.0,-0.05619848410716237,-0.0
P02,0.0,0.7497386185797854,0.0,0.0,0.0,0.0,0.0,0.056309716983057555,0.0,-0.0,0.0,-0.0,-0.0,-0.0
P03,0.0,-0.0,0.7848975598066784,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
P04,-0.0,0.0,-0.0,0.7797211473661774,0.0,0.0,-0.0,0.02630142775767673,-0.0,-0.0,0.0,-0.0033905799330196684,0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7800322323178394,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
P06,0.0,0.0,-0.0,0.0,0.0,0.74195181395461,0.0,0.0,-0.0,-0.030341545700342244,-0.0,-0.0,-0.061228655691847385,-0.0
P07,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.760519244238198,-0.0,0.0,-0.0,-0.0,-0.0,-0.028206072642533747,-0.0
P08,-0.0,0.016835816410349765,0.0,0.0,0.04452743002274314,0.0,-0.0,0.6042695116419431,0.0,0.0,0.058654863538440384,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.838642972587463,0.016920523454002703,0.0,0.0,-0.0,0.0
C02,-0.0,-0.0,0.0,-0.01633906461427573,-0.0,-0.0,0.015288926112629433,-0.0,0.0,0.7567752381881467,0.0,0.042896684389720885,-0.0,0.0
C03,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.8610365593683097,0.0,0.0,0.021590195611684623
C04,-0.0,-0.0008183701856950831,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.014207100006963297,0.0,0.7570519968030879,0.0,0.0
C05,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8801401851288687,0.0
C06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.01163798780996497,0.018834709986038183,0.0,0.8188277975821038
