,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.048176122795659686,0.05675098315438112,-0.03929820891711185,-0.07303827227168043,0.0820829913946168,-0.17497353436596055,-0.10868091695698177,-0.18579672920937954,-0.01674662725459679,-0.056151572082116456,0.12932541963990024,-0.09264587376935378,0.009556297329917399
P02,0.04817612279565965,1.0,0.026866017311876805,0.18912762825490226,-0.027573762150686673,0.12177348131965098,0.02653558877546068,0.15150771293987,0.2199600705519853,-0.14491225090556126,-0.13659625580328205,-0.13737784355287486,0.10034076784281498,0.20955540034231324
P03,0.05675098315438116,0.02686601731187679,1.0,0.06801822401366431,0.037764186289969075,-0.20433451656624305,0.16257119951742416,0.24022847767955646,0.09631855812919808,-0.06984446806569221,-0.04554476573333839,0.05770454106508459,-0.10812962458088031,-0.03935082265442436
P04,-0.039298208917111874,0.18912762825490237,0.06801822401366434,1.0,0.07007602739517423,-0.08868157343122625,-0.028569936498316337,-0.10568136131476888,-0.0007647651792998367,-0.012519250476109002,-0.04097699784820172,0.15250719379239314,0.016800967090358093,-0.005369677385143739
P05,-0.07303827227168043,-0.027573762150686708,0.03776418628996904,0.07007602739517423,1.0,0.15951673865504287,-0.18273875372153858,0.2084293687836019,0.03834943455467581,-0.16259550565998523,0.11242836226362445,0.032434334374701654,0.2659132981743252,-0.07290130096615692
P06,0.08208299139461682,0.121773481319651,-0.2043345165662431,-0.08868157343122625,0.15951673865504293,1.0,0.12696389345256973,-0.07211081438452624,-0.02636783600446138,-0.18206037291915858,0.18567584057475855,0.0750132421308466,-0.07622880048306672,0.058556517551947754
P07,-0.1749735343659606,0.026535588775460677,0.16257119951742416,-0.028569936498316295,-0.18273875372153864,0.12696389345256975,1.0,-0.08009503290020985,0.06686867400540315,-0.03412330437977827,-0.1348407175340362,0.07462454449660319,0.14585712633598552,-0.0622403817918227
P08,-0.1086809169569818,0.15150771293987003,0.2402284776795565,-0.10568136131476885,0.20842936878360174,-0.07211081438452625,-0.08009503290020992,1.0,-0.2599019459383187,0.05241210880661452,0.09822624705063125,0.08309880250867067,0.09545717309469247,-0.09006723636381281
C01,-0.18579672920937945,0.2199600705519853,0.096318558129198,-0.0007647651792998232,0.038349434554675724,-0.026367836004461367,0.06686867400540314,-0.2599019459383186,1.0,0.21142166137795257,0.13531611197488508,0.2016869122627663,-0.18011161037159792,0.08178617500948228
C02,-0.016746627254596788,-0.14491225090556117,-0.06984446806569226,-0.012519250476109038,-0.1625955056599852,-0.18206037291915877,-0.034123304379778244,0.0524121088066145,0.21142166137795257,1.0,-0.07088040102096654,-0.019428037258180885,0.10050762945664504,0.17363802440285395
C03,-0.05615157208211642,-0.13659625580328197,-0.0455447657333384,-0.04097699784820178,0.11242836226362449,0.18567584057475858,-0.13484071753403615,0.09822624705063121,0.13531611197488505,-0.07088040102096652,1.0,-0.029176447830947506,0.033001067096755654,0.11584786959220245
C04,0.12932541963990027,-0.13737784355287483,0.057704541065084616,0.15250719379239305,0.03243433437470166,0.0750132421308466,0.07462454449660325,0.08309880250867065,0.20168691226276622,-0.019428037258180892,-0.029176447830947493,1.0,0.005902675729850182,0.2804982628837452
C05,-0.09264587376935376,0.10034076784281501,-0.10812962458088031,0.01680096709035805,0.26591329817432524,-0.07622880048306671,0.14585712633598555,0.09545717309469239,-0.18011161037159792,0.10050762945664506,0.03300106709675567,0.005902675729850211,1.0,0.15709875138586019
C06,0.009556297329917387,0.20955540034231315,-0.03935082265442432,-0.005369677385143678,-0.07290130096615693,0.0585565175519478,-0.062240381791822716,-0.09006723636381281,0.0817861750094823,0.1736380244028539,0.11584786959220247,0.2804982628837452,0.15709875138586027,1.0
