,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.33878981986056245,0.0,0.0,0.0,0.0,0.0,-0.04155807119894306,0.0,-0.0,-0.06615866516211281,-0.0,0.0,-0.06463857526522182,0.0
P02,0.0,0.4071399490012472,0.0,0.0,-0.04520457437459459,0.0,0.0,0.0704604621721286,-0.09613241088768397,-0.0,-0.0,-0.0387533107520666,-0.09449973433724373,-0.002389989656947022
P03,0.0,-0.0023557560575524755,0.7015303483836945,0.0,-0.04636384755075831,0.0,0.0,-0.002994220274697252,0.0,-0.0,-0.06868434952554694,-0.0,-0.07515811101731946,-0.0
P04,0.0,0.0,-0.0037231729760711227,0.5890415696525799,0.0,0.0,-0.015656406963795645,-0.0,-0.08908689980052052,-0.05545423589784927,-0.0,-0.053427476786948654,-0.0,0.0
P05,0.0,0.0,-6.173910079669086e-05,0.0,0.5670334135966891,0.0,-0.054848482751945433,0.0,-0.007774468046383461,0.0,0.0,-6.434903988134915e-05,0.0,0.0
P06,0.0,0.0,-0.05056076407945403,0.0,0.0,0.5318308501547288,-0.0,0.0,-0.04757850101685912,-0.08700064041270882,0.0,-0.1013403718634874,-0.08010019147789835,-0.047759600383243304
P07,-0.06140855155302947,-0.055066000285924274,0.0,-0.012058142605080884,0.0,-0.04816957377897955,0.6073210924041136,-0.0027525140017527704,0.0,0.0,0.0,-0.09475261308024699,-0.0,-0.13546951992671966
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.04326910012805342,0.4689625358819516,-0.03399535218654588,-0.018006389418942805,0.0,-0.03494068887107324,-0.015721041589225118,0.0
C01,-0.04069719384853673,-0.038596938901174084,-0.02552491591121516,0.0,-0.0,-0.00028748802570814294,0.0,-0.07152028553602896,0.5774989706517865,0.0,0.0,0.0,0.0,0.0
C02,-0.03451198262199836,-0.0,0.0,-0.0,-0.10311332732779502,-0.0,0.0,-0.011828780881391467,0.0,0.6150970606238086,0.0,-0.0,-0.004895322439976546,0.003063938840711286
C03,0.0,-0.0,-0.022901132409743223,0.0,0.0,0.0,-0.03578963277065982,0.0,0.0,0.0,0.5715113532005717,0.0,0.0,0.0
C04,0.0,-0.033341622653761116,-0.046222776263092395,0.0,-0.08031360318273495,0.0,-0.023041762207871172,-0.05504295247418573,0.0,0.0,0.0,0.6629961535647122,-0.0,0.0
C05,-0.0994318984360289,-0.005767556573363051,-0.017077853016601335,0.0,0.0,0.0,0.0,-0.03371433080503933,-0.0,0.0,0.0,0.0,0.602813341034925,0.0
C06,-0.00034727230085163677,0.0,-0.04751186262573246,0.0,-0.018667172529395468,0.0,-0.09138885504971014,-0.0,-0.006953774070024407,0.0,0.0,0.0,-0.00024301133624639757,0.6854695659555462
