,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.775672146391914,0.0,0.0,0.0,0.007796291663348311,0.0,-0.0,0.01989045156673,-0.0,-0.0,0.0,-0.0,-0.0,0.0
P02,0.0,0.6985191446072824,0.0,0.00940736893147254,0.0,0.0,0.0,0.12927964761789884,-0.0,-0.0,0.0,-0.005249501794319731,-0.024466056049463107,-0.0
P03,0.0,-0.0,0.8432265522530591,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P04,0.0,0.00787990533019891,-0.0,0.7270548231582411,0.0,0.07696252887017051,-0.0,0.0,-0.014469527220836048,-0.017531418903286827,0.0,-0.018566538435170803,-0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.798577315587783,0.047487968344806404,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
P06,0.0,0.03777213222324923,-0.0,0.0,0.0,0.7679892698263873,-0.0,0.0,-0.0,-0.024383042492241085,0.0,-0.03844361934922954,-0.04274649646788934,-0.0
P07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0005260864369179252,0.7917723082864184,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.042588650943135124
P08,0.0,0.04072193482542031,0.006443122456512497,0.009961754248842566,0.03532258783690381,0.005911282327023902,-0.0,0.6560422043738147,-0.0,-0.0,0.0,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.8231588568723343,0.03048397460454818,0.0,0.0,0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.0357952676756722,-0.0,0.0,-0.0,0.0,0.7471605505066117,0.0,0.012722606224722757,-0.0,0.08350460792096663
C03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.7905671194308259,0.0,-0.0,0.05160225164216742
C04,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.02772887184397306,0.0,0.811907885496995,-0.0,0.00672885751717917
C05,-0.011444303494430675,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.832115101639818,0.0
C06,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.8552506367722381
