,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8135129221151672,0.0483646516091228,0.06804614788018414,0.007968051750892994,0.13484656723734992,0.014796789118339789,0.0,0.12540605191334722,0.0,0.0,0.0,0.0,0.0,0.010251461854219312
P02,0.08062084617596414,0.7407639119792018,0.0014977320465382146,0.11102938288781326,0.0,0.024250947042650493,0.012255227434148629,0.2048793514498092,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.011809892695680658,0.0,0.8865220844108829,0.10591439858014431,0.0,0.0,0.0,0.0,0.01660479187376341,0.0,0.0,0.0031782046790351237,0.0,0.0
P04,0.039142100307903306,0.040808323180249205,0.0,0.7711572223083348,0.0,0.17430446409866698,0.0,0.01937823590284592,0.0,0.0,0.0,0.0,0.0,0.0
P05,0.06937340516656494,0.006765051353094996,9.11582844926668e-05,0.053103442743309755,0.8401485139788302,0.10249888270278944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05917262506565519
P06,0.0642763812258934,0.08931920292291837,0.015936132366835155,0.008585982340189563,0.043525062016011,0.812883083652116,0.0,0.0007894811449613593,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.10147548309110759,0.0,0.0,0.0,0.8400437761121844,0.0,0.051841309082257585,0.0,0.0,0.0,0.0,0.0
P08,0.019358928366843848,0.061398227650678185,0.09625544579059858,0.11822938621095609,0.0864266927958155,0.0602949522647315,0.0,0.6662275080311211,0.0,0.0,0.027912056543262502,0.0,0.0,0.00024089635791932755
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.01228811619990813,0.0,0.8619778590120721,0.11227189537117781,0.05370578799318207,0.0,0.0,0.0
C02,0.0,0.0,0.04160839671099742,0.0,0.0,0.0,0.05069388360692741,0.0,0.011054758168583615,0.7991697530215819,0.002896138417578966,0.06863272991368591,0.0,0.17669175103334264
C03,0.0,0.0,0.0032301637097674886,0.0,0.040020026149316615,0.029554082907863443,0.0,0.0,0.0,0.0,0.8019098498474895,0.006720948977985337,0.0,0.1269086754388017
C04,0.014292417799632582,0.0,0.0,0.0,0.0,0.0384100405594364,0.0,0.0,0.025455310878638494,0.059404665452004436,0.00027696772841197823,0.8465176253911623,0.0,0.0751880046837144
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466633505980914,0.0,0.0,0.04261114027953682,0.8624952710484972,0.024488225349234276
C06,0.0,0.0,0.0008998354833133131,0.04941484383544659,0.0,0.0,0.0,0.0,0.0,0.03324147168758784,0.0,0.08336284991537546,0.0,0.8779429687260254
