,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.4403135825486766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010129710503239159,-0.08969712595803579,-0.0,-0.002442673300799823,-0.10523209402290537,-0.0
P02,0.0,0.5773866282167684,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005307657832932133,0.0,0.0,-0.024600978885597494,-0.059055741605121406,0.0
P03,0.0,-0.0,0.6392479142703519,0.0,-0.0,0.0,-0.00010738735109495592,0.0,0.0,-0.0,0.0,-6.300756203339793e-05,-0.06761060986696718,-0.0
P04,0.0,0.0,-0.004420804951146127,0.6446479664282304,0.0,0.0,-0.013744517587490755,0.0,-0.03734427615428731,-0.05619590697102292,0.0,-0.055788679923367675,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5565039039529607,0.0,-0.05965204243464587,0.0,-0.005622587582516941,-0.00013453281761535344,0.0,-0.0,0.0,0.0
P06,0.0,0.0,-0.034275969278024725,0.0,0.0,0.6048002760559068,0.0,0.0,-0.0,-0.07449588715941706,-0.0,-0.034544474203379916,-0.10396237678037125,-0.09504343414514825
P07,0.0,0.0,0.0,0.0,-0.0,-0.05324211069792607,0.5964408672770941,0.0,0.0,0.0,0.0,-0.05984977763205854,-0.05364753145854202,-0.17568234367923086
P08,0.0,0.0,0.0,0.0,0.0,0.0,-0.005747334321631541,0.4482563981380939,-0.0004703713021540396,0.0,0.0,-0.0,-0.01320125661041786,0.0
C01,-0.0,-0.0,-0.004328108328869611,-0.0,0.0,-0.00973553327381714,0.0,0.0,0.6546196428900174,0.0,0.0,0.0,0.0,0.0
C02,0.0,-0.0,0.0,-0.08079279434425309,-0.0435763286813434,-0.018127288449238527,0.0,-0.006579909995329073,0.0,0.6054421308818233,0.0,0.0,-0.011831162096098946,0.0
C03,0.0,0.0,-0.004359463983641573,0.0,0.0,0.0,-0.038640911569468354,0.0,0.0,0.0,0.6260055341067704,0.0,0.0,0.0
C04,-0.0,-0.03409341819171284,-0.0003788354330067629,-0.03702615951407821,-0.031160864778627288,-0.0,0.0,-0.11495655134038361,0.0,0.0,0.0,0.6184966481931881,0.0,0.0
C05,-0.021775930900668285,-0.033434367560888634,-0.005661132293785893,0.0,0.0,0.0,-0.04731645795126516,-0.0,0.0,0.0,0.0,0.0,0.7644046920955645,0.0
C06,-0.013214660404086831,0.0,-0.031736396426060756,0.0,0.0,0.0,-0.0018016930474110278,0.0,0.0,0.0,0.0,0.0,0.0,0.7163645866741851
