,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.09661076966224115,0.11506785840555538,-0.041112650005490047,-0.0655767020103207,0.10265552121863233,-0.19583372091904405,-0.11919795827418805,-0.17235498600820195,-0.029188083106867425,-0.049629549353976614,0.10101146477851396,-0.0749664160739337,-0.0059135174543579186
P02,0.09661076966224114,1.0,0.002220308954999871,0.15746974637014238,-0.030604819633306628,0.1138716675431149,0.07485814211812404,0.15892939787524235,0.2563936009417577,-0.17369724712795728,-0.12017166678954333,-0.15147166429782144,0.11319658223333673,0.19390095825303957
P03,0.11506785840555535,0.002220308954999842,1.0,0.08283653143937517,0.030836070442063435,-0.17775200542962735,0.2295490631490503,0.26615358186384286,0.10291694735244222,-0.04212020035483145,-0.035847940973987094,0.05114261858146103,-0.1006591276349274,-0.08668419322765554
P04,-0.04111265000549004,0.15746974637014244,0.08283653143937518,1.0,0.09300518364787765,-0.055277006819421784,-0.05581859288574282,-0.1074175918960996,0.009312867793305866,0.016869044123032164,-0.028866554275441037,0.07823302689996521,-0.012145703745532303,-0.016251993502630964
P05,-0.06557670201032073,-0.030604819633306628,0.030836070442063462,0.09300518364787765,1.0,0.17576536209015836,-0.1595308096506798,0.2381986982890245,0.015131230344240123,-0.18203214073565605,0.13482260268249838,0.06474949943586635,0.2513447232116779,-0.10211081536630742
P06,0.10265552121863235,0.11387166754311491,-0.17775200542962738,-0.055277006819421805,0.1757653620901584,1.0,0.12843658026855953,-0.11116496114594968,-0.016094560994498467,-0.10938916111375668,0.16313986574737965,0.050389153284498306,-0.08285236527397763,0.019302416745824415
P07,-0.19583372091904405,0.07485814211812408,0.22954906314905033,-0.05581859288574282,-0.15953080965067976,0.1284365802685595,1.0,-0.10468513650050483,0.048003021735392296,-0.041663072596941304,-0.1322650019566308,0.01882061526090815,0.1155736255257158,-0.014089824523349176
P08,-0.119197958274188,0.15892939787524238,0.26615358186384275,-0.10741759189609959,0.23819869828902443,-0.11116496114594965,-0.10468513650050477,1.0,-0.2159461853965873,0.03036490234400697,0.07576991681337257,0.049307165175092676,0.09586508705198896,-0.019467889086465708
C01,-0.17235498600820193,0.25639360094175767,0.10291694735244222,0.009312867793305908,0.015131230344240151,-0.01609456099449847,0.04800302173539233,-0.2159461853965873,1.0,0.19732047058648863,0.16645417956135805,0.18702681783684671,-0.18733863702990555,0.11592726520338069
C02,-0.029188083106867452,-0.17369724712795723,-0.04212020035483143,0.016869044123032105,-0.182032140735656,-0.1093891611137567,-0.04166307259694129,0.03036490234400693,0.19732047058648852,1.0,-0.0916602499377864,0.016315950896193105,0.11682431605455995,0.14577749580417054
C03,-0.04962954935397665,-0.12017166678954336,-0.03584794097398706,-0.028866554275441044,0.13482260268249843,0.16313986574737963,-0.13226500195663077,0.07576991681337253,0.166454179561358,-0.09166024993778642,1.0,-0.043207260798896176,0.05830557690119631,0.13033951531433002
C04,0.10101146477851394,-0.15147166429782144,0.051142618581461005,0.07823302689996521,0.06474949943586633,0.0503891532844983,0.018820615260908145,0.04930716517509268,0.18702681783684674,0.016315950896193074,-0.04320726079889617,1.0,-0.01202303014018233,0.28980441976188714
C05,-0.07496641607393364,0.11319658223333673,-0.10065912763492746,-0.012145703745532269,0.25134472321167795,-0.08285236527397763,0.11557362552571585,0.095865087051989,-0.18733863702990555,0.11682431605455999,0.058305576901196345,-0.01202303014018233,1.0,0.17829927699609083
C06,-0.005913517454357899,0.19390095825303952,-0.08668419322765557,-0.016251993502630978,-0.10211081536630742,0.01930241674582443,-0.014089824523349207,-0.01946788908646567,0.1159272652033808,0.1457774958041705,0.13033951531432997,0.2898044197618872,0.17829927699609083,1.0
