,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7145097457284951,0.06624324005456918,0.059601278396924535,0.06194947556844539,0.0,7.438682804334188e-05,0.0023211746727551325,0.03024354836295531,0.0,0.0,0.0,0.0,0.0,0.0
P02,6.820403195645501e-06,0.8185336928105155,0.026789591552663864,0.055810168500897046,0.0,0.044058770819680834,0.008275601543094252,0.15878789762540466,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.8611546769938475,0.049442467990349834,0.0,0.0,0.0,0.0,0.008466647840431779,0.0,0.0,0.0,0.0,0.0
P04,0.0,0.04015178519906446,0.0,0.793848886316837,0.031251854524048446,0.08437442598518959,0.0,0.08143805949463624,0.0,0.0,0.008676326171914899,0.0,0.00035473019094073294,0.007461621782098159
P05,0.0,0.001669301592698747,0.0,3.9398755509234856e-05,0.8559952971281444,0.08557031708184938,0.0,0.018290896285240707,0.0,0.0,0.02824774667506743,0.0,0.0,0.0
P06,0.05370504381610973,0.11757515363554066,0.0,0.0,0.012259663596199686,0.7961575212316735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.11939834932542269,0.0,0.0,0.0,0.8319468168291283,0.0,0.006487960441990692,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.11198132756308389,0.03227822914005055,0.05483236792471216,0.17238732731739168,0.011892914708308958,0.0,0.6299818797092134,0.0,0.00015576456745397527,0.11117821495605869,0.0,0.0,0.0004025825385408038
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.040553370731840295,0.0,0.8818864210234519,0.08855382747014987,0.03212236070166092,0.0,0.0,0.0
C02,0.0,0.0,0.001953402439603491,0.0,0.0,0.0,0.07898741270259828,0.0,0.01841125114805419,0.8094477834353437,0.0,0.08421416299207272,0.0,0.10627382305152355
C03,0.0,0.0,0.0,0.0,0.0027435355294509506,0.0,0.0,0.0,0.0,0.0,0.8963104714335779,0.0,0.01598284262774293,0.08162551689998909
C04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034701625483849835,0.06295366201044904,0.0,0.8251375373367112,0.0,0.05702271551729667
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01108022184135671,0.0,0.0,0.034489291434757464,0.9000562003158367,0.025050355257851424
C06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02021787645084107,0.05404773801355843,0.061733925045360294,0.014682733535408617,0.8513016965537594
