,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.4521360879434969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018167730701828807,-0.09829504636690112,-0.0004724728910721372,-0.0019710512677237092,-0.11583081963234587,-0.00020114020664471443
P02,0.0,0.5730519533922925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01707710867358216,-0.038908893635649346,0.0
P03,0.0,-0.0,0.6141293538877374,0.0,-0.0,0.0,-0.001026315065226267,0.0,0.0,-0.0,-0.002634755168483993,-0.00041312793441071905,-0.07736414277072386,-0.0
P04,-0.011608139621001877,0.0,-0.016425942739073333,0.6412267916317014,0.0,0.0,-0.013471867193098314,0.0,-0.01933400014363142,-0.03542476259442762,0.0,-0.04515010605087858,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5476233491127735,0.0,-0.06979481226306573,0.0,-0.00016203457556204637,-0.01275153593180804,0.0,-0.0,0.0,0.0
P06,0.0,0.0,-0.027967547300284484,-0.0,0.0,0.5996066456051533,0.0,0.0,0.0,-0.0634052589320401,-0.002128712387804636,-0.009667182336731105,-0.11024734650186967,-0.11118163495935296
P07,0.0,0.0,0.0,0.0,-0.0,-0.05271950610864522,0.5606492986723893,0.0,0.0,0.0,0.0,-0.05574395511545895,-0.0683034534099676,-0.17742103939032663
P08,-0.020141915418429437,0.0,0.0,0.0,0.0,0.0,0.0,0.4220891787171118,0.0,0.0,0.0,-0.0,-0.002190435207262237,0.0
C01,-0.0,0.0,-0.0,-0.002820967660815807,0.0,-0.007462068214923742,0.0,0.0,0.6369426070390648,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,-0.1301452982353559,-0.01297617758874726,-0.020224298560195687,0.0,-0.00013541601206323747,0.0,0.5348378986148955,0.0,0.0,-0.016064400796740142,0.0
C03,0.0,0.0,-0.0006999082950299636,0.0,0.0,0.0,-0.03762838972328806,0.0,0.0,0.0,0.6088517811637335,0.0,0.0,0.0
C04,0.0,-0.03159294168461109,0.0,-0.08472106568478445,-0.02813159066237589,0.0,0.0,-0.13266266557177264,0.0,0.0,0.0,0.5646989978154107,0.0,0.0
C05,-0.025235136120392968,-0.028672980099753304,-0.006146603259784945,0.0,0.0,0.0,-0.07651279966937914,-0.0,0.0,0.0,0.0,0.0,0.7530553879552689,0.0
C06,-0.04213221742640085,0.0,-0.0338743960695493,-0.0,0.0,0.0,-0.0029662643392335095,0.0,0.0,0.0,0.0,0.0,0.0,0.682843219158215
