,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6441302787865549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.017159362575260507,-0.0,-0.0,-0.04982904269015527,-0.0
P02,0.0,0.7542325744473207,0.0,0.0,0.0,0.0,0.0,0.0752719793983104,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
P03,0.0,-0.0,0.8037835668770864,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
P04,-0.0,0.006811666259093919,-0.0,0.7717389630477098,0.008566619291650803,0.0,-0.0,0.01850060166377713,-0.0,-0.0,0.0,-0.014468051615236165,0.0,0.0
P05,0.0,0.0,-0.0,0.0,0.7894104056461584,0.012126508093198412,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
P06,0.0,0.015362219691226763,-0.0,0.0,0.0,0.7504642740204076,0.0,0.0,-0.0,-0.03925471267316926,-0.0,-0.0,-0.06169615542142766,-0.0
P07,-0.0,-0.0,0.005228889061262984,0.0,-0.0,-0.0,0.7779234310663763,-0.0,0.0,-0.0,-0.0,-0.0,-0.010492405421897924,-0.00527816439757132
P08,-0.0,0.029489971237765877,0.0,0.0,0.049671792725085005,0.0,-0.0,0.6235671231938976,0.0,0.0,0.040159792630070044,-0.0,-0.0,0.0
C01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.8399647539149094,0.02313514371294325,0.0,0.0,-0.0,0.0
C02,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.009727991415598679,-0.0,0.0,0.7778553577187209,0.0,0.040783619414161,-0.0,0.0
C03,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.8488975067670829,0.0,0.0,0.025609151968035093
C04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.022320552027573274,0.0,0.7696716057105367,0.0,0.0
C05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8769039635656757,0.0
C06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.011593116371920559,0.0,0.8325461293555314
