P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
1.2015345671057167,1.2844747756835069,0.8949714084648277,0.1119167885025191,0.3051076434740107,0.9659644106634231,-0.14517512119804024,0.8238753013730685,1.362969772076252,0.6885455121248149,0.9349800819803578,0.8232866316424493,0.21452377001657558,1.2857283229580445
0.550947836904716,0.9007583499618872,-0.47287310013884376,-0.5381024902949899,0.43806382782060493,0.9376760654673847,-0.6104729173608839,0.31057647232861535,0.1913143197202126,0.18420571639915786,0.5096987543739301,0.7310587071214518,-0.29283675482698435,0.838306970419677
0.36215981483397675,0.3810669189921866,-0.23650810017590385,-0.9580228155462344,-0.4822426108403261,0.6867369007916139,-0.3836839630628631,0.7745644892175747,-0.8134065809617108,-0.1892352510045336,0.4252864731146495,0.6557670484246332,-0.24492824646715267,0.718468628497052
0.35714684688703,0.5814618270622434,-0.7934547241805865,-0.693304550658273,-0.3359212213695462,0.5580247161957704,-0.2314799818468154,0.9461646124381936,-0.41362996637936567,-0.5355346541003304,0.3211891730107619,0.13899110551562463,-0.37331237397461914,0.574350376259735
-0.014077940607443714,0.22977798874347338,-1.0819032685404226,-0.10115250312688334,0.00902121818641885,0.2645923081800366,-0.39459266816748784,0.8097289209933336,-0.3232582370877808,-0.78884352914171,0.20706835092178613,0.09396560415054071,-0.2914037035341254,0.2719727018187478
-0.37250345994719536,0.0974002773302449,-1.242762002183292,0.034862878521959566,-0.15442147385067412,0.0037914829940046586,-0.723213367906541,0.4173672561053671,-0.38952567300379787,-0.9198289045276276,0.07741115971071594,0.05877932187807294,-0.38931551155568545,0.17442102525920733
-0.48911193361762345,0.05226937192771099,-1.1535827171484443,-0.619401390780564,-0.2535823092820857,-0.11436589717380743,-1.5159731630805815,0.4181347482595867,-0.24140868158463424,-0.30795890102924245,0.23417870784465908,0.17898828048834753,-0.10384346883626039,0.13552311348412968
-0.31524557884506593,-0.0005696491273782653,-0.9820937070346134,-0.7851463398904861,-0.5333440040849258,-0.44184080615498345,-1.1576866044212157,0.3879936490417295,-0.8142738522878278,-0.47152150567062784,-0.0065414974178550096,-0.1851898054807693,-0.14189989649315363,-0.5516614982191957
-0.4950388925265248,-0.2627918922356844,-1.1646357628380402,-0.8201826085179204,-0.6391106528344154,-0.3882324079594043,-1.1279732392422614,-0.8835733184987787,-0.691077076938393,-1.1878392936412456,-0.2825138200923879,0.04140030649762858,-0.5264146400162945,-0.9301947162449831
-0.5347355214304171,0.08133763978345651,-1.340520171785388,-0.8089929356610137,-0.6156547098604467,-0.04635097938719275,-0.8417748145071735,-0.64487263940486,-1.3794779558779477,-0.9060254458831646,-0.5869839083952378,-0.4310139147247169,-0.4950586682965415,-0.25482878226467104
