P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
1.2683581058987716,1.5996567730185705,-0.1245579112718034,-0.05860798331614303,1.35514165708071,0.6286593577995299,-0.06848527860427338,0.9753346731886046,0.2622823845211471,0.9583570079509848,0.37166962931914715,0.9787867639494232,1.0914597103500312,0.40216236740681893
0.49954218732613914,1.0454019271293717,-0.31736039611727357,-0.6226060032165371,0.9583937998478024,0.53593826037521,-0.09534058985733164,0.5978888793667502,-0.16277516788453614,0.659221114381269,-0.06383403467511084,0.5095566068739973,0.6596746162392829,0.29348722129153726
0.2856841661601888,1.024332292630389,-0.27667013981553434,-0.23895292800481013,1.0227799247651326,-0.2537426836136251,0.06527676701957544,0.38225319947723874,0.17391878948429101,0.8806224690276139,0.023089817348702746,0.5374500803193922,0.38470590820282646,0.24717441442861968
0.6435302605612918,0.48780553061232845,-0.4706679253750206,0.28336159205480693,0.31710815918506635,-0.05276135726781531,-0.12898471371328674,-0.2118227184077471,0.22897580528069245,0.8672625579494749,-0.3689550242299861,-0.3164811342065232,0.030126670037836867,0.24703238577720135
0.16027608844901295,-0.04875462475014614,-0.6679202006495151,0.6390248846610291,0.3759617392609243,-0.3793565753129143,-0.7075264629180608,-0.24994025098058464,-0.00424597400027815,0.32533286431145364,-0.5504395760209201,-0.34892994804423455,-0.3860890378641338,-0.026359548735851144
-0.23990869882719243,-0.24223916574565912,-0.6125896451929954,0.6553173515178664,0.14638493078862458,-0.4120156006228255,-0.5490582804214211,-0.43143093083543554,-0.011297008426461686,-0.1550554588634088,-0.8324109733928076,-0.3016009124746232,-0.6612988372252836,-0.2607224663446465
-0.581899186110597,-0.5748513606969538,-0.5505655990294319,0.5862110154503797,-0.19751034022180666,-0.3527307053001988,0.10562750069858357,-0.9497398582401532,0.004218843628173007,-0.6072635192409492,-1.0372561105969005,-0.3987326074238359,-1.0692101510493068,-0.46070347251730315
-0.9028244655772714,-0.35206784050055623,-0.8482065053895709,1.031877725462379,-0.5107679817152588,0.16652892258572552,0.4619918918178702,-1.074239786614701,0.1228041973632721,-0.5747904250015049,-1.4604726835843729,-0.5715264163011252,-1.578269553502552,-0.7491730865349906
-0.21319007896855488,-0.8760991858447791,-0.4662446422087082,0.8231830614964004,-0.9566022962002606,-0.34173138789963875,1.124122947699168,-1.0395219112291092,-0.22098206221185954,-0.3648206815946662,-1.6518286449099424,-0.7993754602769307,-1.4230434020291234,-1.0406060682832696
-0.025461587650816873,-0.6099711395047953,-0.42240744104075917,0.7211931687006977,-1.1942486997585224,-0.5305776165998392,1.1287824374486934,-1.0840989064967947,-0.7555990031187648,-0.943211294946158,-1.8957759099914397,-0.734751450366732,-1.0623277521455787,-1.2057625070404139
0.1668150216981469,-1.1819310200368303,-0.5018700126433333,0.4361425619213207,-0.9510747571701581,-0.7058580710446231,0.9650080848806312,-1.238506191725144,-0.6577524883969209,-0.7887762711623667,-1.968001815385032,-1.225471156225255,-0.9536204637121001,-1.489307289832974
0.6191560471258518,-1.1863652187096763,-0.8686537184883735,0.2987169561557723,-0.3156639547145052,-0.4507399586562234,0.5730528246222567,-1.3580278938835921,-0.8807176505700647,-0.6759679531770247,-1.953010371290028,-1.1297377748279118,-0.46133823103041693,-1.266605244877559
-0.02936957632011875,-1.3168470516670228,-1.0939668297227454,0.2655655497287699,-0.7255381343601548,-0.6255711286934553,0.5550184027596731,-1.3529426809718677,-0.8093263740710162,-0.7873897472607265,-1.9611639861942867,-1.0148821823031038,-0.7383656276174326,-1.382192237865266
0.6479706412522143,-1.4123604070927243,-0.700901748626491,-0.06533476863258691,-0.7857677679569679,-0.47056234396698626,-0.05459097211872275,-1.324069599344437,-0.6165868902901426,-0.44321042338781075,-1.9292716010980482,-0.7592280875178721,-0.8942694671346788,-1.473332899377304
0.34534504337373295,-1.2254361642269211,-0.4095398888106799,-0.4262735487998823,-0.7901170065006269,0.598450484287223,0.40056426673510265,-1.4250377726838437,-0.5517012034335048,-0.5410992016289478,-1.7742683563334318,-0.5084876825271012,-0.7759820122502992,-1.4548988508236562
0.10837065604576436,-0.8744672459319512,-0.5960325782158773,-0.9016570882834994,-0.4511476108939108,0.6395026153365163,0.30252934511779106,-1.203519903031512,-0.8597452236155978,-0.6074933344046497,-1.840229843115122,-0.48515924116129455,-0.3742933690506853,-1.4037599988273108
0.5613967403213009,-0.7449637816357868,0.18575005150418322,-0.9003566414194123,0.33858202867791176,0.9607685210550715,0.39366217784580865,-1.0816453799407235,-0.6826607229843574,-0.5262907073518817,-1.9565187481643784,-0.23086415515772385,-0.8874890894875337,-1.2867707720059116
0.3477402907285624,-0.4952327782670482,0.35806919242768337,-1.3545943986998654,0.05306587095599617,0.9944490292494321,0.434178986474496,-1.017345670330354,-0.1817945749683902,-0.14601948125973493,-1.942365610135675,0.012204754230686404,-0.6885992992317264,-1.072631760092235
0.6900482733703773,-0.12159665305136089,1.18809135061431,-0.735294231751425,-0.10930305281385316,1.0539458814667293,0.40607161578470014,-0.9506880780236249,0.267552187295016,0.015894215494700055,-1.775098907551534,0.33752073116459125,-0.4399700946658302,-0.7459436502786835
0.03808040684404741,-0.5478595449626568,0.0075570695091075795,-1.168507105202358,-0.406001210382994,0.8305495775962799,-0.11870094278135798,-1.0778278228944536,0.2239846953315839,0.7954872155227253,-1.5025463381396478,0.3927130427520891,-0.014555854061107602,-0.15026193919323863
-0.5008193710136447,-0.809132840230471,-0.02685346766566564,-1.3776475692120886,-1.3534811332654013,0.16977811615138386,-0.35080526454110716,-1.1682838282257053,-0.23617756344434412,1.1070652685612383,-1.498206308350902,0.26740426050813765,0.18228622874785044,-0.33876078312171815
-0.4909094938444369,-0.4516979401320648,-0.36153665502888155,-1.3840031698848827,-1.0623670314906544,-0.15852756918756095,-0.5260659477507353,-0.9569842165940581,-0.493563701889299,0.6785048336315271,-1.541822948759209,0.267796697120571,0.40576302117372126,-0.6520685589466139
-0.6265461119201505,-0.4314585911915987,-0.7868641708535545,-1.1164586182293705,-0.9633486432227348,0.6083893304946423,-0.5174260949773747,-1.145910681910722,-0.48935784106982555,1.0184458274354984,-1.4920834488038184,-0.11732920709923764,0.7469928074526144,-0.9172145820487055
-1.1001641490553078,-0.02779761146441765,-0.23732203511365935,-0.9887257662020531,-0.9595373455097425,0.338652180451789,-0.33267112432133783,-0.7850834535302327,-0.1977849875447378,0.051226375898451935,-0.8928926778397945,-0.9746612660064389,0.6718706683290758,-1.0881360930846145
-0.8378000768556845,-0.4323479760709648,-0.13855146469569574,-1.2012234249777636,-1.2916867366928853,-0.44769251831056195,-0.31174335347754817,-0.3215145009863693,-0.6804304141416959,0.0209391196241179,-1.1216212290397007,-0.8659810089972464,0.5795852059819547,-0.8859186438321833
-1.1941073352879867,-0.3211956611449568,-0.11861740592134853,-0.964883065318585,-1.0366995788184925,-0.1988157365488979,0.788189575651476,-1.0212124172750185,-0.6355294549392423,0.5066778214488055,-1.2851472053331283,-1.253806597555087,0.10818699291597443,-0.6965153277562506
