,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.06852531891394754,-0.014297554057205977,-0.006943490879990746,-0.004391074404639405,-0.002146567722790892,0.007184541931092697,0.02462230631953733,-0.013681761843072883,0.009844367098528217,0.00669630784806634,-0.0034315660069861083,-0.0010232759268158224,0.0018186643477852947,-0.008870003708425365
P02,-0.014297554057205977,0.15720161021403392,0.03187370847054235,-0.001505416145304156,0.01610013141757369,0.021454719931394205,-0.013978910889721646,-0.01356670978092607,0.023636613419269745,-0.0005622882767671059,-0.016775740830228317,0.01119960915260904,-0.017870955697340575,-0.0033447460065972614
P03,-0.006943490879990746,0.03187370847054235,0.17247898474914397,0.005903336325786438,0.026476795078619907,0.03250319578709956,-0.012729276333514825,-0.023859699442916365,-0.00308471942386181,0.024695036114095868,0.03272697360763899,-0.024358195476600723,0.01043220842429569,-0.021474618240485657
P04,-0.004391074404639405,-0.001505416145304156,0.005903336325786438,0.133296398697238,-0.002898067428471495,-0.005774084550312692,0.003250760129321181,0.01853987259186257,0.0033223638572651127,-0.0014558166644692155,0.00045790690328860353,0.002803091623555422,0.026424135756979533,-0.01209489037268231
P05,-0.002146567722790892,0.01610013141757369,0.026476795078619907,-0.002898067428471495,0.22005846756247088,-0.013965825912861754,0.016349629447572483,0.0165547811414668,0.025307934517968034,0.02407273085892456,-0.04833438999763502,-0.03298174945459713,-0.007980058452818352,-0.014102395548957427
P06,0.007184541931092697,0.021454719931394205,0.03250319578709956,-0.005774084550312692,-0.013965825912861754,0.2728632047939862,-0.007649470380079505,0.0025803321796166938,-0.0007284067298836178,-0.002233583143174397,0.03166525484420618,0.018742588051914644,0.007904942598208144,0.0038678570603101615
P07,0.02462230631953733,-0.013978910889721646,-0.012729276333514825,0.003250760129321181,0.016349629447572483,-0.007649470380079505,0.1508963082283262,0.007636847901638062,-0.008212534473318246,0.010983634205739216,-0.05385719832853092,0.015936755251592553,0.0028710671605509655,0.016932947344942825
P08,-0.013681761843072883,-0.01356670978092607,-0.023859699442916365,0.01853987259186257,0.0165547811414668,0.0025803321796166938,0.007636847901638062,0.18398099021070938,-0.0011852023268125163,-0.019732257761559437,-0.02243559119517957,0.0032782820817133075,-0.010301503305480578,0.004345374986828371
C01,0.009844367098528217,0.023636613419269745,-0.00308471942386181,0.0033223638572651127,0.025307934517968034,-0.0007284067298836178,-0.008212534473318246,-0.0011852023268125163,0.19375393618733977,0.025885846081330193,0.007947996635395875,-0.0005339661185240457,0.008956574903422774,-0.013094003056937196
C02,0.00669630784806634,-0.0005622882767671059,0.024695036114095868,-0.0014558166644692155,0.02407273085892456,-0.002233583143174397,0.010983634205739216,-0.019732257761559437,0.025885846081330193,0.14342203420802016,0.006686997810888563,-0.007456438007638283,0.011133768130640527,0.01921023888579388
C03,-0.0034315660069861083,-0.016775740830228317,0.03272697360763899,0.00045790690328860353,-0.04833438999763502,0.03166525484420618,-0.05385719832853092,-0.02243559119517957,0.007947996635395875,0.006686997810888563,0.5977261669580558,0.03216540321616539,0.061558191568831806,0.008915245876149426
C04,-0.0010232759268158224,0.01119960915260904,-0.024358195476600723,0.002803091623555422,-0.03298174945459713,0.018742588051914644,0.015936755251592553,0.0032782820817133075,-0.0005339661185240457,-0.007456438007638283,0.03216540321616539,0.203240548083567,-0.021000665932034472,0.011090635393022035
C05,0.0018186643477852947,-0.017870955697340575,0.01043220842429569,0.026424135756979533,-0.007980058452818352,0.007904942598208144,0.0028710671605509655,-0.010301503305480578,0.008956574903422774,0.011133768130640527,0.061558191568831806,-0.021000665932034472,0.15088228706731535,0.006067326998250917
C06,-0.008870003708425365,-0.0033447460065972614,-0.021474618240485657,-0.01209489037268231,-0.014102395548957427,0.0038678570603101615,0.016932947344942825,0.004345374986828371,-0.013094003056937196,0.01921023888579388,0.008915245876149426,0.011090635393022035,0.006067326998250917,0.15838476975501162
