P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
0.6601736181563861,0.8712851479230741,0.2430214699615308,0.4984916810828552,0.8385742346320177,0.5303088224317152,0.3839933086566482,0.4285157265060154,5.037728833007094,5.389369741818781,4.515521996281911,6.467475128848528,5.925323698368518,4.822360371924076
0.4489932689790598,0.7073556044071276,0.195671074194443,0.3057838792882655,0.7179997519204506,0.4919883409879426,0.352247605359868,0.35815101207886313,4.286137342638126,4.914466797023475,3.640733586838063,5.597075511333623,5.213467293068477,4.637986357766152
0.3818477866390321,0.7214627758908936,0.20469870012341845,0.4411512975440695,0.7579003037755635,0.2524259057869034,0.3515840272449413,0.3006104396209121,4.8358367408090155,5.31489017494158,3.824505309503681,5.649024580103137,4.770238701205172,4.543766740721017
0.4761055318135743,0.5775876607862429,0.1573421767188338,0.6286292878564523,0.5311113076972015,0.3054534251562613,0.2971217201105862,0.17264658465466398,4.973489324132667,5.359829598751545,3.0212323345169363,4.033435368706845,4.23064109172336,4.603263033351726
0.3293637269352849,0.4003680439676929,0.1089789980618816,0.7623839919310734,0.560409609945874,0.1979102788444979,0.1135120794869316,0.17754362046307737,4.6340945630872845,4.478783096526604,2.6893945841681246,4.015409291372324,3.5515546287889155,4.059083539331314
0.216405707890457,0.345513102792243,0.12150076448544239,0.7702610397946618,0.4913601891703459,0.1766077193672798,0.1352578576469408,0.14333492146691149,4.684005461939539,3.640866264986658,2.147608559974488,4.120426720499439,3.1000693970907864,3.588132698056637
0.12172840628207321,0.2680809001592187,0.1352922752029657,0.7485906497076975,0.3834980459492622,0.1801023846754011,0.2819903530577886,0.021929006674464013,4.721041240450058,2.8374696068666907,1.7575111374904586,3.946119737117636,2.4433431192139787,3.1960374763842334
0.02122858419920909,0.3413681161427256,0.0626556860800444,0.9004432346116135,0.2754751849918278,0.3194790741175267,0.3677267190027478,0.0,4.910563340013262,2.918684716081525,0.9342831758587997,3.631438089568813,1.62782642338505,2.6327861937470787
0.2175559349639511,0.1605867880370789,0.1546157229896598,0.8389900229544016,0.14706538283830584,0.1821295460332972,0.5247526788909859,0.045121324986515804,4.268907525283644,3.304991392706321,0.5837556130017916,3.1943972647488663,1.9033833593439264,2.0681566575731156
0.2807075488745236,0.2512313042764759,0.1660580752382618,0.795283645765699,0.07836084066140292,0.1203748197365094,0.536291640437947,0.04626123663473711,3.4364596408380823,2.284483759063653,0.10992440166048922,3.338904973613292,2.4809782328368284,1.7336671423631071
0.3374689827215655,0.0723988342785315,0.14731466707297844,0.702633509501353,0.1602100666705179,0.0794569313803355,0.4779617483098728,0.018175418271598187,3.5974898547072844,2.6736092338138784,0.0,2.4690828636742905,2.662002874799489,1.2007716933371957
0.4712890514041847,0.0800401476405489,0.060733123841162584,0.6535290829486329,0.3536685666698896,0.1698717202480286,0.42061904668454864,-0.013685233411858205,3.211681423947582,2.875603208039256,0.0,2.6636041745464816,3.4572346753935768,1.6374000188482625
0.2892921638207141,0.03337026784058411,0.005994396240102895,0.6464013905343885,0.2287714059070231,0.1117836337682713,0.3914116651710947,0.0,3.3137925199136493,2.664608563142158,0.0,2.856042464340849,2.9916610544472535,1.3999246162154413
0.4770408783584278,0.0,0.09981439293050132,0.536460889604456,0.2055466070950574,0.1644242845395693,0.2444124008859507,0.0,3.6967575068721863,3.27528778242358,0.07888152286838235,3.305260894249926,2.775367971378681,1.2016673692077715
0.4036021145484614,0.06911594163098522,0.1699022843274563,0.4066309886886423,0.1772694084503692,0.4832980802665116,0.3927915531076144,-0.05425474949486275,3.7798894407484496,3.0419687452165283,0.39343198622752773,3.759689643393473,2.948960310180717,1.2215902552126652
0.3472732291728979,0.1708551191238409,0.1262354311683958,0.23153539621961772,0.2837127411187785,0.4989730945198295,0.3851856339088779,0.0,3.2418802047668773,2.934474597376308,0.25203775443236154,3.832389486663188,3.5720535673312668,1.320815557016123
0.4555166828244797,0.20889490215597623,0.3122513075208416,0.23020747969171917,0.5274948991516804,0.5851325333028594,0.4157303407171812,0.0,3.6025293668151237,3.069950962056089,0.0,4.339044080130357,2.781410481488665,1.535217953518087
0.4072880390579401,0.2877773026995247,0.3540316581183316,0.06978720338113059,0.4345545182262866,0.6031685497520112,0.436386227018986,0.013607054442057842,4.469079728497591,3.6661516143373185,0.0,4.732216952584665,3.086002668653874,1.9474304741423771
0.503190328890078,0.4153283669199001,0.5535514922491129,0.2835228729230182,0.3793466995634554,0.6248385980015146,0.4444600984120826,0.0,5.323471943352731,3.861658556183092,0.29681064906592614,5.285733749362976,3.491852495946902,2.5780106380196632
