P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
0.6601736181563861,0.8712851479230741,0.2430214699615308,0.4984916810828552,0.8385742346320177,0.5303088224317152,0.3839933086566482,0.4285157265060154,5.037728833007094,5.389369741818781,4.515521996281911,6.467475128848528,5.925323698368518,4.822360371924076
0.4489932689790598,0.7073556044071276,0.195671074194443,0.3057838792882655,0.7179997519204506,0.4919883409879426,,,4.286137342638126,4.914466797023475,3.640733586838063,5.597075511333623,,
,0.7214627758908936,,0.4411512975440695,0.7579003037755635,0.2524259057869034,0.3515840272449413,,4.8358367408090155,5.31489017494158,3.824505309503681,5.649024580103137,,4.543766740721017
0.4761055318135743,0.5775876607862429,0.1573421767188338,0.6286292878564523,0.5311113076972015,0.3054534251562613,0.2971217201105862,,4.973489324132667,5.359829598751545,,4.033435368706845,,4.603263033351726
0.3293637269352849,0.4003680439676929,0.1089789980618816,0.7623839919310734,0.560409609945874,0.1979102788444979,0.1135120794869316,,4.6340945630872845,,2.6893945841681246,4.015409291372324,3.5515546287889155,4.059083539331314
0.216405707890457,0.345513102792243,0.1215007644854424,0.7702610397946618,0.4913601891703459,0.1766077193672798,0.1352578576469408,,,3.640866264986658,2.147608559974488,4.120426720499439,,3.588132698056637
0.1217284062820732,0.2680809001592187,0.1352922752029657,0.7485906497076975,,0.1801023846754011,0.2819903530577886,0.021929006674464,,2.8374696068666907,1.7575111374904586,3.946119737117636,2.4433431192139787,3.1960374763842334
0.0212285841992091,0.3413681161427256,0.0626556860800444,0.9004432346116135,0.2754751849918278,0.3194790741175267,0.3677267190027478,0.0,,,0.9342831758587996,3.631438089568813,1.62782642338505,2.6327861937470787
0.2175559349639511,0.1605867880370789,0.1546157229896598,0.8389900229544016,,0.1821295460332972,0.5247526788909859,0.0451213249865158,,3.304991392706321,0.5837556130017916,3.1943972647488663,1.9033833593439264,
0.2807075488745236,0.2512313042764759,0.1660580752382618,0.795283645765699,0.0783608406614029,0.1203748197365094,0.536291640437947,0.0462612366347371,3.4364596408380823,2.284483759063653,,3.338904973613292,2.4809782328368284,
0.3374689827215655,0.0723988342785315,,,0.1602100666705179,0.0794569313803355,0.4779617483098728,0.0181754182715982,3.5974898547072844,2.6736092338138784,0.0,2.4690828636742905,2.662002874799489,1.2007716933371957
0.4712890514041847,0.0800401476405489,0.0607331238411626,0.6535290829486329,0.3536685666698896,0.1698717202480286,,,3.211681423947582,2.875603208039256,0.0,2.6636041745464816,3.4572346753935768,1.6374000188482625
0.2892921638207141,0.0333702678405841,0.0059943962401029,0.6464013905343885,0.2287714059070231,0.1117836337682713,0.3914116651710947,0.0,,2.664608563142158,0.0,2.856042464340849,2.9916610544472535,
0.4770408783584278,0.0,0.0998143929305013,0.536460889604456,0.2055466070950574,0.1644242845395693,0.2444124008859507,0.0,3.6967575068721863,3.27528778242358,,,2.775367971378681,
,0.0691159416309852,0.1699022843274563,0.4066309886886423,0.1772694084503692,0.4832980802665116,0.3927915531076144,,3.7798894407484496,3.0419687452165283,0.3934319862275277,3.759689643393473,,
0.3472732291728979,0.1708551191238409,0.1262354311683958,0.2315353962196177,0.2837127411187785,0.4989730945198295,0.3851856339088779,0.0,3.2418802047668773,2.934474597376308,,,3.5720535673312668,1.320815557016123
0.4555166828244797,,0.3122513075208416,0.2302074796917192,0.5274948991516804,0.5851325333028594,0.4157303407171812,0.0,3.6025293668151237,3.069950962056089,0.0,4.339044080130357,2.781410481488665,1.5352179535180872
0.4072880390579401,,0.3540316581183316,0.0697872033811306,0.4345545182262866,0.6031685497520112,0.436386227018986,,4.469079728497591,3.6661516143373185,0.0,,,
0.503190328890078,0.4153283669199001,0.5535514922491129,0.2835228729230182,0.3793466995634554,0.6248385980015146,0.4444600984120826,0.0,5.323471943352731,3.861658556183092,0.2968106490659263,,,2.5780106380196632
0.3378589997675351,0.2780452592364267,0.2717590090592071,0.1448668142964653,0.2849415175634316,0.586544394473848,,0.0,5.057240855621557,5.157528594043561,,5.278500300009895,4.133551285544712,3.7654204329123977
0.2021644883122537,0.1977214412548222,0.2639833593900046,0.0793960688870647,0.0,,0.243108370851405,0.0,4.168966143464612,5.712414863886884,0.8036289392381823,,4.421551208708691,3.400690253057512
0.2059401986251065,0.3027164957635619,0.1843722827668805,0.067505914546859,,0.2963389637597308,0.1894143299827774,,3.780678697339482,5.022433470517129,0.7586129646661837,5.056543759256417,4.774045890358041,2.773575968676444
0.1754553393834926,0.3210786556976459,0.0833387145532008,0.1590335364540878,0.1147629237334017,0.536470415754693,0.2100882334059931,0.0,3.700643216771641,5.698913205796985,0.8951824842991185,4.363075344625388,5.307491634570104,2.2708222926316157
0.0387461902135361,0.4443817395801695,0.214778836572096,0.1832674057290652,0.1229201850371169,0.426147665069775,,0.0414834145858414,4.309901249100847,4.114364087102125,2.1364896167767347,2.869095433008776,,1.9854701074610213
0.1053311014840807,0.270952507151539,,0.1210901166007898,0.0365673850876014,0.196925732616151,0.1971710050362076,0.2046042720068049,3.4753279851473717,4.0085445419090995,1.6424849777740502,3.030931803378067,5.0357655754590205,2.382483799130121
0.0,0.3582910837958329,0.2417675199064272,0.1968708174953748,0.1122368510836444,0.2611317865587093,0.4731260389954814,0.0094307036307176,3.3925548074952285,4.852224808181723,,2.3051798548255347,4.279734909511086,2.786802196020185
0.0,0.3513398808160016,0.2253256292895063,0.3646107716178089,,0.2168143783082596,0.3851215947448012,0.1230128563200422,3.7421337308064384,,,,3.933690667688541,3.267753457930372
0.0,0.0911561179276529,,0.6062356748593336,0.0,,0.3034603590390153,0.1207792623430591,4.00319760586527,4.412237505671193,,6.94817994572886,3.701486260643723,3.535946397748411
0.1706741760049597,0.1586720174477851,,0.6965998263659654,0.0,0.2478193930015572,0.2812625094203881,0.0855135645962139,3.450302340157945,3.3764743963962647,,3.616227122003692,3.4182832419804967,3.526298735363613
0.3085906049788365,,,0.6020680310161077,,0.3569672891138697,,0.0194986649762166,2.5032370365079757,4.075719648018735,1.8694102107227055,4.170294533162914,4.064158465519171,3.766702187109877
0.5228199356378789,0.1124956993769493,0.4769511085529662,0.4625651197987198,0.0,0.1002995362326605,0.1269770887027559,0.0,2.077157632821625,2.8658693195749554,,4.940058788820467,,
0.525754888946991,,0.6500070109256372,0.3747784633479991,0.0,0.0,0.4521581400792467,0.006418791211064,2.1347908467143624,,2.086318184413945,5.071546102184257,,3.64239617640804
0.3643757785825787,0.0,,0.376781890089733,0.0,0.1379507492484259,0.4077878596877475,0.0,2.2674778348178974,,,5.342030074900306,3.746071636731547,2.495626379684982
0.5162097578825675,0.0,0.4540216803536649,,0.0,0.1114412661897205,0.4212216964102078,0.0,1.9070415454039735,,1.6590849778459054,5.876327556138004,3.86660123600232,2.912810125628294
0.3764496132814955,0.0,0.3574625489040502,0.3402435494843713,,,,0.0,2.613222354714874,,2.8841295362367982,5.90095027477895,,
