,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.845788560327416,0.0,0.014339510084132765,0.035461345865193616,0.028059869104139375,0.0,0.047769658839920945,0.07810332123342277,0.0,0.04161834777463346,0.0,0.0,0.0,0.1080173535151931
P02,0.07684647080373365,0.7772061652452161,0.0,0.007512197552971662,0.0,0.0,0.10773194424086492,0.0,0.0,0.033477549013414036,0.0,0.085761675297286,0.0,0.004888159616576384
P03,0.00020874896789372608,0.0,0.8354579970390728,0.00014040678990128756,0.0,0.0,0.0,0.0018521152624504224,0.0,0.0,0.0,0.0,0.0,0.0
P04,0.031601174299382015,0.0,0.0,0.8478451860343588,0.00014400561621627324,0.0,0.0,0.0,0.0,0.05071166616338691,0.0,3.653942140439341e-05,0.0356340325886861,0.08331925753292928
P05,0.0914160628536099,0.07797541945559953,0.0610788213885865,0.0,0.7802097520088865,0.0,0.03998840726315882,0.04407432575675791,0.029503014070544835,0.053017100376808346,0.0,0.0,0.0,0.0
P06,0.0,0.0,0.0,0.0,0.0,0.7508544508474666,0.01492359242411756,0.0,0.0,0.0,0.005128914940893231,0.0,0.1563203820872609,0.039960075275393296
P07,0.004957804351840493,0.030353691920981928,0.0,0.0,0.1464010963012003,0.0,0.8355570431581812,0.0,0.009831408670977603,0.020364605592457338,0.0,0.0,0.0,0.0
P08,0.10120639309054723,0.0866961143585441,0.025865542393977956,0.041226323462009336,0.05928024896062708,0.0,0.07357740706401894,0.7321592436805141,0.0,0.10740257734461638,0.0,0.0,0.026618420763244898,0.05918924336148263
C01,0.0,0.0,0.0,0.0,0.0,0.05166619954613093,0.0,0.0,0.847404043208159,0.0,0.0,0.0249705367887891,0.0,0.0
C02,0.12727137913785438,0.022480725801544855,0.0,0.0,0.03857370965226252,0.0,0.10242478078529714,0.08022189435602978,0.009920629474434065,0.7965750355823227,0.0,0.041468034124456876,0.0,0.0915358489010428
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.015530160858587142,0.0,0.12280612168435381,0.05826794849491129,0.47971424057313866,0.0,0.0,0.21122391574242522
C04,0.039743441351989484,0.0,0.0,0.013229365721377426,0.0,0.05018194785547748,0.009009908103858795,0.0,0.0,0.051257089451412295,0.0,0.8283518167413458,0.07320019166833304,0.03964998772914907
C05,0.16052819368738874,0.0,0.0,0.032605635905761716,0.014588158082951257,0.0,0.0,0.0,0.0,0.0,0.0,0.03194884844700243,0.7865193883246698,0.01563100164406397
C06,0.07573533927924278,0.026396709467571465,0.0,0.0,0.039482210918497476,0.023668608115287572,0.16545686832188444,0.0,0.00014502179372891103,0.04373712958762783,0.0,0.013796246041610373,0.0528366532169683,0.7863812165143743
