,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8487069164906527,0.0,0.0,0.0,0.006802944605172201,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.003975494509977159
P02,0.0,0.7737871102643423,-0.0,0.0,0.0,-0.0,0.02508286436288807,0.0,-0.0,0.0,0.0,0.007253778683888625,0.0,0.0
P03,0.0,-0.0,0.803043308669055,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.014804850553334985,-0.0,-0.0
P04,0.029753535737951527,0.0,0.0,0.8026240963857533,0.0,-0.0,0.0,0.0,0.0,0.012776010952421795,0.0,0.0,0.006468830232342588,0.0
P05,0.0,0.03692723999783233,0.0,0.0,0.7519326606750187,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P06,0.0,0.0,-0.0,0.0,0.0,0.6932301779665689,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06712777302199731,0.0
P07,0.0,0.0,0.0,-0.0,0.0360693280927248,0.0,0.7916698793880124,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.06558205033646393,0.0,0.0,0.0,0.0,-0.0,0.0,0.7086761452174272,-0.0,0.0,-0.0,-0.0,0.0,0.0
C01,-0.0,-0.0,-0.0007282381687943865,-0.0,-0.0,0.0,-0.0,-0.0,0.8134236333766589,-0.0,-0.0,0.0,0.0,0.0
C02,0.03390058825276843,0.0,-0.0,0.0,0.0,0.0,0.027401597888220115,0.01975642757654342,0.0,0.7310276853186043,-0.0,0.0,0.0,0.043795518464767806
C03,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.4566319992800402,-0.0,0.0,0.07538895916939
C04,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7935608005635287,0.0,0.006993582012501188
C05,0.10849399742286453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7522535563531271,0.0
C06,0.0,0.007013688529856198,-0.0,0.0,0.018667402921976627,0.0,0.04457702774363796,0.0,0.0,0.0,-0.0,0.0,0.0,0.7836189215942827
