,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6412312035012916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P02,0.0,0.5706002505067888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P03,0.0,0.0,0.6619876798741328,0.0,0.0,-0.021768566649741854,0.0,0.0,-0.1009073412153758,0.0,0.0,-0.08206099585936084,-0.016710958125754394,0.0
P04,0.0,0.0,-0.0,0.5126151675549374,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.572442629187026,0.0,-0.0,0.0,-0.03604648212211117,0.0,-0.050209558957049434,0.0,0.0,0.0
P06,0.0,-0.0,-0.00018677038011864357,-0.002190278464216232,0.0,0.4948749835891739,0.0,-0.0,-0.03622946668515923,-0.012063612218991599,0.0,-0.005500348292857303,0.0,0.0
P07,0.0,0.0,-0.0,-0.024995973098857607,0.0,0.0,0.5422377789315148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22805059016995588,-0.045282968458200824,0.0,-0.07178591693155753,0.0,0.0,0.0
C01,-0.013402244545841,0.0,-0.04663422053772104,-0.08460958383011116,-0.040713159177866845,0.0,-0.028707157051882325,0.0,0.6991220741786628,-0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,-4.90013575782098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.5605481657832773,-0.0,0.0,0.0,0.0
C03,0.0,-0.05284019206257975,0.0,-0.0889611257106075,0.0,0.0,0.0,0.0,0.0,0.0,0.3125225931662277,-0.09074705880939565,0.0,0.0
C04,0.0,0.0,-0.06007004705443998,0.0,-0.02279477246599298,0.0,0.0,-0.046342661637752185,-0.0,0.0,0.0,0.5009719458954494,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004884742866639382,0.0,0.0,0.0,0.6496672784063978,0.0
C06,0.0,0.0,-0.01444877264630612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022384780245840265,0.0,0.0,0.6249774120158371
