P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
-0.41412870250448386,-1.3347985490279353,-0.3160406266732544,-0.21654995314904807,0.23461107245244955,2.225502190630341,1.4747699995871977,-0.7205187254626206,0.7822857172635546,0.8881927177861766,1.651995832765816,0.9254359001409512,0.2561670382962028,0.1764081277503049
-0.21763054662934547,-1.4916229383577,-0.3034474793211124,-0.12855782189173215,0.013624847631630715,1.6498793449665978,1.1230414039271355,-0.7970740758508224,0.3055532179894104,1.0557267370220471,0.9318261313874409,0.7964897257430039,0.06301769089838874,-0.008530656761817995
0.005861868453903657,-1.1937527492260394,-0.4841733252664223,-0.1564351340943641,-0.5689731759897743,1.1646856890039,1.0611485557257163,-0.7669435163550423,0.22684354567056403,0.392300027417591,0.005914441129085832,0.5101728499274902,0.08647793720532804,-0.36887482116116954
-0.1772509865995158,-1.0432629680984666,-0.4655218974168298,-0.18781554628297434,-1.1220071256791104,0.731449995303574,0.9430466205816767,-0.8754539267757532,-0.23211497975873763,0.18923164963200928,-0.4804485328398836,0.28233801585289614,-0.2323471543187099,-0.6005547358696097
-0.2865212967644836,-0.9352510839633956,-0.23136639139201695,-0.41591179255588434,-1.2485552606118109,1.0820088517870072,0.42689267434466116,-0.7132938935384275,-0.29909844983229394,-0.12020455443732886,-0.6211247383750685,0.2522271781809496,-0.23468308830350146,-0.9633790874570669
-0.45141356927446186,-0.5575229354990228,-0.3353331932975131,-0.20441438945948343,-1.188819314338816,1.05741471515817,-0.11508770476612759,-0.980088952178171,-0.2799240134504434,0.11005697329978181,-0.49419773135582507,0.07873864144603863,-0.17816870628204662,-0.5852551501308108
-0.41167532512438815,-0.3305288128322844,-0.736744080890434,-0.3051338695877131,-1.2485552606118109,1.0422518577094118,-0.13523780010082204,-1.2956036917965261,-0.09425644454452067,0.03830330494230533,-0.31544038344504693,-0.0437944133577786,-0.0011781200848513251,-0.6350417422758465
-0.41201996535495283,-0.3683922248980044,-0.42259954254059284,-0.08025811276507051,-0.9678313293138784,1.2599460991466853,-0.24566544600663967,-1.2731549957556707,-0.7097970887725512,0.0016412239103786863,0.333163355821939,-0.11767535095108438,0.29916372146764897,-0.09400265726787853
-0.27140951114307466,-0.8201589081014697,-0.3310048865265609,0.1925039949350974,-0.8893538645362412,1.1800950633997072,0.3136427783107959,-1.2839312779178904,-1.0929085190883794,-0.09040312028161088,-0.25352775816831935,-0.12641469196307284,-0.1926942290441224,-0.2477531460220458
-0.06854298944922685,-0.9328844749428469,-0.21477484922414547,0.17004493220187572,-0.8944005943336918,1.621019037039494,-0.16994045815032988,-0.9593285813259897,-0.9490128024469776,0.06134656948352574,-0.16361318446644282,0.0297114790092328,-0.28945178658011705,-0.7602244963838054
-0.39360850719092255,-0.7120978791952568,0.09599237760472734,-0.2525423246672862,-0.658295850952092,1.1379959267178976,-0.6152063401206771,-1.0561902547752542,-0.9273887601135765,-0.21037708604683641,-0.43903184064414075,-0.37482326850502873,-0.3063141492501075,-1.077217135968107
-0.32689632843328015,-0.6627215781450353,-0.015804187525278977,-0.5832217744414262,-0.5215294001800111,0.9720133053193326,-0.5788875887683251,-1.175319091656271,-0.5691954840812763,-0.3566761204132258,-0.48990396488285076,-0.33988882664120856,-0.3200624421118561,-1.0672960295873202
-0.3119249421795974,-0.6684807695757671,-0.5642757829979612,-0.8176172499932147,-0.47173035429561716,0.651756914468832,-0.5127448095196446,-1.2943104541925456,-0.5232819732186321,-0.26958141215945564,-0.21638939633849508,-0.6095622158916536,-0.22277535681501343,-0.8391849812595782
-0.5029585891111812,-0.807651942678915,-0.9744611530670311,-0.8618530408961694,-0.5232329632418241,0.9781835291017948,-0.2630608100378623,-1.0169848658971516,-0.17863998395761402,-0.40026907453135124,0.09716401070119375,-0.5401163729093553,-0.2655242754559979,-0.5090780985445811
-0.7131697824487839,-0.22141089150782525,-1.1219102926676061,-0.6195669716551109,-0.5474871848383692,0.3445248834293125,-0.2155821264638142,-0.9937888683458871,0.08155331989899942,-0.6356279581110877,0.3576837957557963,-0.7543267893764091,-0.37175067353277325,-0.3052233561552655
-0.24195495952334284,-0.17541228932612093,-0.6106051283157528,-0.41216452272788656,-0.10501418125579952,0.4443094109792525,0.19869291159496105,-1.1211073038083912,0.0762464071555941,-0.33524670360727793,-0.1985966034106506,-0.7399303166007255,-0.5871843303680877,-0.2584219078754151
-0.21178128559281367,-0.2323102774379282,-0.6708490389561843,-0.4662306232679659,-0.3161762909969499,0.2541063556127262,-0.17475228607728865,-0.7599728740576317,0.16794022259761202,-0.30097800400085567,0.09894602577591345,-0.7723275275574835,-0.7686305576134966,-0.6315487013222834
-0.7053406688886863,0.2888045198348772,-0.8134198039481754,-0.19031570265238973,-0.20581964104493378,0.321069796883603,-0.4394176669787005,-0.7455198965548206,0.19976295779162365,-0.35990846587592545,-0.41814563093997276,-0.4539110547259191,-0.5623190944896256,-0.3935979015697704
-0.7344863583585497,-0.24191607382750246,-0.9651113720055589,-0.6295897888058327,-0.46254248346230487,0.11630888355126473,-0.6233855826033328,-0.7749300694667871,-0.11509039735047749,-0.3507099444987648,-0.03928823148142805,-0.03657177626613263,-0.3470428616066536,-0.09723446838169421
-0.4744560010569559,-0.316986283837766,-0.7320557159225359,-1.0762844572944514,-0.7014004676384484,-0.14031606349880738,-0.5856246124317366,-1.2991121150625624,-0.5627677023470671,-0.28637011120861633,-0.0510303353369652,0.14632523691620639,-0.4239790519620923,0.08107834342255915
-0.6260896772643996,-1.0165771670486965,-0.86148451643146,-0.8633078981813945,-0.7055043950108857,0.14201041726313043,-0.6263299654881047,-0.9867798204542042,-0.5531950432859575,-0.23186253342298763,0.2274615712488402,0.6996181372591793,-0.40838316857740314,0.23938722999246437
-0.6899679100157905,-1.30537466656192,-0.8742443704055897,-0.93592408202424,-0.32300211036477566,0.1319255908257887,-0.9186131992655671,-0.5451441776639836,-0.23711678369496056,-0.6338240284351726,0.19891469225774705,0.9341943675241023,-1.1235290274444123,0.1683499747962555
-0.6816229843754489,-1.2315977514247636,-0.49430524942287357,-0.8339182971641095,0.2678194093377753,-0.23412802107089115,-0.8648087439859709,-1.1142669425844736,0.0010776140001115264,-0.7321829779935953,0.27818382424725174,0.6322747312353472,-0.7042359079292866,0.0863997453841214
-0.8559311603092556,-0.687401228395762,-0.17928784862396951,-1.3786416277093831,-0.13252926062741027,-0.2641458002366919,-0.7727705672082341,-0.6197942375143567,-0.24670104993168884,-0.8112230066605678,0.44949893668899793,1.0993417909235683,-0.46659810680836605,0.3671213799326438
-0.9513517564787934,-0.5459360997006282,0.23570148285633702,-1.115736915383142,0.4226371456150947,0.07376853982468098,-0.9072393605864355,-0.8072601167122158,-0.24363426184473813,-0.6257750516298882,0.6193750259248747,1.0912846417198827,-0.3221271329952445,0.5716114055300059
-0.8720672040537147,-0.6992746446498139,0.04910757243334263,-1.1351022854202015,0.25983457713725877,-0.14807018187848012,-0.6372899085173928,-0.7799150383773814,-0.3499827998277754,-0.5897671842474779,0.38247553984260635,0.8693596716872751,-0.5629569377985288,0.5440710437855811
-0.908423771351027,-0.6054946823523666,-0.15321703968961742,-1.2852501164298542,0.06828661102554406,-0.06597615031843161,-0.742521367367864,-0.2868640534254645,-0.48566990022231793,-1.0199903534985104,0.7066089344557992,0.5140372835546773,-0.65843838688632,0.6232125521597742
-1.0160229210154115,-0.47912623307470814,-0.45837867184615416,-0.6840935189386834,0.1806707482841686,-0.37657688386540744,-0.8120611754193756,-0.22585123407633667,-0.35641870400720976,-0.6511375456977511,0.4921339385363568,-0.032111469871331864,-0.5466323506321068,0.10888708741298128
-1.3167113353774622,0.21498774396312342,-0.48748491157589663,-0.9535738559287452,-0.2048634352716165,-0.26474108024595855,-0.9131537339846401,-0.13426688435159068,-0.6007847029131776,-0.6543633838186141,0.3485171769184809,0.2039684053380119,-0.6019815492423628,0.14538690246308006
-1.3167113353774622,-0.40987508212062224,-0.32006544416054455,-0.7631523476426485,-0.37854616285776266,-0.35480473912224164,-0.9147722313689536,-0.36856197086984255,-0.2711892549264147,-0.4123550698440941,0.10027254992160237,-0.22758542650150865,-0.8042821175770973,0.712839956557692
-1.3167113353774622,-0.6322677930555931,0.04303173665802637,-0.7169640890774251,-0.499537447083502,-0.8763632256371718,-0.9159044303592457,-0.3487114883788543,-0.15919815666702924,-0.20478180038308352,0.8636995384865657,-0.023864245711531475,-0.6706711658483933,0.5206421859317099
-1.2674883686889529,-0.6430471756932008,0.6908868309314651,-0.555310721543116,-0.4666066344464127,-0.19575140635562527,-0.9155946939557169,-0.22879495171360814,0.3123344331263099,0.19940156119391217,0.5047300738534606,-0.4480154185763489,-0.38336329062108493,0.16407321201151845
-0.8180458948992502,-0.48800975235896366,0.4077176511323008,-0.8312171023139908,-0.8027252144746442,-0.12492290326609692,-0.8480783593927264,-0.9194357155282886,0.22373672374208872,0.08537212210514364,0.7154092409942991,-0.20930375596675174,-0.5215763458794888,-0.017637167109870254
-0.8157701029939324,-0.21180544055791878,0.7742092235803129,-0.6546967202970398,-0.35634812881139016,-0.05040620060852371,-0.9090224671383754,-0.9337893873357952,0.09061358835877313,0.5747039553941273,0.5622119851421801,-0.26308980793985937,-0.5194284831674405,-0.2468342774867425
-1.13982202495301,-0.28787892348914657,0.4312571698251651,-0.5061468522431813,-0.1853917852731371,0.22347638887391497,-0.8514238355147891,-0.7228180402507995,0.055983828008043884,0.5000645698714252,1.0772088344078976,-0.4947013135950913,-0.36538484427617046,-0.4265578083229312
-0.822544560494969,-0.29105973007014746,0.43166412180208563,-0.4504969569904206,-0.36196651899382926,0.26044405478096655,-0.9091340582454149,-0.9675856560756182,-0.22785145105507304,-0.1806735887958949,1.1392693986825566,0.024290510854355116,-0.3754196752329253,-0.8710833882602664
-0.7250395886522188,-0.45103048166984766,0.16471086881951386,-0.6431555082663152,-0.6301951857099628,0.18852089810292524,-0.9152207022581816,-0.66199450937695,-0.4573072859590544,-0.49366749134930243,0.4904802850509716,-0.15155988139338575,-0.45354327760029,-1.2097157712617599
-1.0246803338890194,-0.8286105080263215,0.05962807544349416,-0.605114746231719,0.245255076557456,0.3618327680432159,-0.8951665062608642,-0.15803691057875405,-1.0485679273343846,-0.11112812861805942,-0.18785171311861104,-0.44493967406246293,-0.590692142891732,-1.1690462109059714
-0.8716923782262872,-1.2047658648356712,-0.21723275589793223,-0.5558293851637326,0.0851217704616409,0.6370208328831629,-0.6627689469566335,-0.11888588950812262,-1.083584717753364,-0.36543117027693856,-0.394981967729054,-0.14911554417808945,-0.4920036656429895,-1.0204427233582982
-0.9044409683260135,-1.0291873152981676,-0.28696751615045646,-0.5984489700882448,-0.1943219107057807,0.5280262896618941,-0.9051542876438049,-0.17310623097003452,-1.0847562555303234,-0.9743567360831635,0.2555285086328076,0.0016954393036393532,-0.37653648969221976,-0.8237106687116652
-1.0133665707641684,-1.4471178703119674,-0.1687767229812417,-0.7598728194535039,-0.2140713846450988,0.3570099773784313,-0.9055173559241085,-0.5005713848623916,-0.8583026092447765,-0.6417106254269143,0.10666541908548377,-0.3968556327445725,-0.17128033816959415,-0.9147539394553498
-0.7208374028689204,-1.7295451868569858,-0.5601924177813826,-1.2398572651934976,-0.6189527650134627,0.1283538276606311,-0.9146963425197965,-0.6702218028206174,-0.608556055396455,-0.47540009361894237,-0.10479420640187423,-0.3699887966246025,0.02156855089670849,-0.9143828367197917
-0.7724957055570822,-1.305002703878627,-0.22690688431296385,-1.2441238028993793,-0.7303987670060565,0.6152521149786415,-0.9153805995992024,-0.3718708381145941,-0.5436525952962336,-0.9668235708961281,-0.3185957923040104,-0.7019553937427511,-0.2689714967967756,-0.29919499023379903
-0.6570697731489825,-1.5410567755821971,0.7764847618153341,-0.5862229118458682,-0.5029225815350125,0.09344800077961087,-0.772021298490978,-0.5040512070278389,-0.2746620633842021,-1.181698101112959,0.0804316602023711,-0.8767142816939042,-0.31621772737921894,-0.013637872652085672
