,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.002240750036813283,0.05519537037471274,-0.027970852342816807,-0.06393704902736377,0.11244883911064253,0.35740018640952415,-0.07764152099101324,0.02955443165931971,0.1257015961292914,0.05771017179090628,-0.008292723298444946,0.11302003225745265,0.03716739185404398
P02,0.0022407500368132674,1.0,0.1626021767468423,-0.0189055150690822,0.12559312696731997,0.08697545980371285,-0.02218476172423474,0.010714204359051968,0.13821315352957628,0.0011258542598155108,-0.04723811814437327,0.1048038461298281,0.003793629039409894,0.04608899188185281
P03,0.05519537037471272,0.1626021767468423,1.0,0.09906734384925929,0.14889048229742208,0.14427732791420195,-0.10963178030492435,0.021296346908868433,-0.0644689791648619,0.05826181814528514,0.10456286960677283,-0.1871975229709452,0.061948699392205056,-0.09268408718457233
P04,-0.027970852342816818,-0.018905515069082193,0.09906734384925929,1.0,0.008398163294617077,-0.0177829745524006,0.11218594244139912,0.1556819754128536,0.03706230425160416,0.002212346973596388,-0.07213678511083504,0.07181162157735609,0.3235711247903062,-0.07252629076045777
P05,-0.06393704902736383,0.12559312696731992,0.14889048229742208,0.008398163294617077,1.0,0.0163192954435574,0.1658406205145901,0.17537284744274184,0.029309264894167873,0.16713000009446652,-0.04954498214293249,-0.0704533602141293,-0.027254953985484255,0.031201765873313754
P06,0.11244883911064256,0.08697545980371284,0.1442773279142019,-0.017782974552400584,0.016319295443557435,1.0,-0.13541660490748117,-0.029029395336696004,-0.0879975809081406,0.012873314093483624,-0.05021359150655452,0.050390197348695154,-0.00680715052721358,0.01643205596825907
P07,0.3574001864095241,-0.022184761724234732,-0.10963178030492438,0.11218594244139912,0.16584062051459003,-0.13541660490748114,1.0,0.0911004523683275,-0.07795970978755602,0.08020602892023408,-0.2501467929585067,0.1114622122758305,-0.04900913846913389,0.05718453659865547
P08,-0.07764152099101325,0.010714204359051991,0.02129634690886841,0.15568197541285367,0.17537284744274179,-0.029029395336696,0.09110045236832756,1.0,-0.011527855730586926,-0.0727299109683701,-0.018475742824642667,0.0628665560004317,-0.07134332827894345,0.15030674602489336
C01,0.02955443165931974,0.13821315352957622,-0.06446897916486186,0.037062304251604165,0.029309264894167873,-0.0879975809081406,-0.07795970978755604,-0.011527855730586904,1.0,0.11626302298477909,0.010451205488782518,0.018703467623474728,-0.027116641009018908,-0.11066207402515094
C02,0.1257015961292914,0.0011258542598155286,0.058261818145285145,0.002212346973596368,0.16713000009446646,0.012873314093483634,0.08020602892023411,-0.07272991096837009,0.11626302298477909,1.0,0.046843603677258525,0.041236135562932284,0.116138934927791,0.17151684357342492
C03,0.05771017179090631,-0.04723811814437328,0.10456286960677284,-0.072136785110835,-0.049544982142932535,-0.05021359150655456,-0.2501467929585069,-0.018475742824642705,0.010451205488782523,0.046843603677258545,1.0,0.19062626594303425,0.16338628898893467,0.02529853239678629
C04,-0.008292723298444995,0.1048038461298281,-0.18719752297094516,0.07181162157735606,-0.07045336021412935,0.05039019734869516,0.1114622122758306,0.06286655600043174,0.018703467623474735,0.0412361355629323,0.19062626594303428,1.0,-0.12457346676993086,0.06755943219912136
C05,0.11302003225745265,0.003793629039409873,0.061948699392205035,0.32357112479030614,-0.027254953985484238,-0.0068071505272135555,-0.04900913846913383,-0.07134332827894346,-0.0271166410090189,0.116138934927791,0.1633862889889347,-0.12457346676993088,1.0,0.13692346391670426
C06,0.03716739185404398,0.04608899188185281,-0.09268408718457231,-0.07252629076045777,0.031201765873313768,0.016432055968259054,0.05718453659865541,0.15030674602489336,-0.11066207402515095,0.1715168435734249,0.02529853239678621,0.06755943219912142,0.13692346391670435,1.0
