,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8347131156917836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.007529873759415323
P02,0.0,0.7764619306973743,0.0,0.0,0.0,-0.0,0.030925145403017218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,-0.0,0.7886597272956919,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
P04,0.04156528388375948,0.0,0.0,0.757582426926835,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P05,0.0,0.01983889326120826,0.0,0.0,0.7524955434232306,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.6906719846012771,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06997687671742284,0.0
P07,0.0,0.0,0.0,0.0,0.03683701268640088,0.0,0.7834571030628684,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.052466589263378466,0.0,0.0,0.0,0.0,-0.0,0.0,0.682478664874626,-0.0,0.0,-0.0,0.0,0.0,0.0
C01,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7704613743750093,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.015071177425177038,-0.0,0.0,0.0,0.0,0.045623741377501116,0.0,0.0,0.7619062815162491,-0.0,0.0,0.0,0.009723889877057256
C03,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.461076152927809,-0.0,-0.0,0.06287798262431069
C04,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061070622051276,0.0,0.0
C05,0.07983611622040956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.7424743038633116,0.0
C06,0.0,0.012626138702896963,-0.0,0.0,0.027238064369123918,0.0,0.011903456698418932,0.0,-0.0,0.0,-0.0,0.0,0.0,0.775168875877475
