,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6748403504740272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P02,0.0,0.6110401724159507,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.7082709092967397,0.0,0.0,-0.0,0.0,0.0,-0.020814293509008243,0.0,0.0,-0.057303724346439745,0.0,0.0
P04,0.0,0.0,0.0,0.5489744316427815,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5889348849141051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.5684598019302582,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.5734669693464644,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.27570686538699923,0.0,0.0,-0.02179759149917907,0.0,0.0,0.0
C01,-0.011436791070601944,0.0,-0.009135468372884273,-0.00987978922844588,-0.027776352229461346,-0.0,-0.005400667475633122,0.0,0.6879563704931261,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6226390099438158,0.0,0.0,0.0,0.0
C03,-0.0,-0.0,0.0,-0.037285932927114775,0.0,0.0,0.0,-0.0,0.0,0.0,0.3202206551760027,0.0,-0.0,0.0
C04,0.0,0.0,-0.040016943355974034,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.41915274918636297,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6229797209699047,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.011549893956416316,0.0,0.0,0.6526248646162071
