,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6623384309537921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P02,0.0,0.6120906140179543,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.7028185364949499,0.0,0.0,-0.0,0.0,0.0,-0.013081344152677721,-0.0007609080485476296,0.0,-0.05290736183976678,0.0,0.0
P04,0.0,0.0,0.0,0.5522269176813175,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5902821623400896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.557026601959984,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.5626097954900707,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.27486571586924674,0.0,0.0,-0.025202997332457247,0.0,0.0,0.0
C01,-0.009242852689923666,0.0,-0.002675179990356333,-0.0033458131039820218,-0.027954099950559037,-0.0,-0.00855158879307207,0.0,0.689187044059142,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6158110448099182,0.0,0.0,0.0,0.0
C03,-0.0,-0.0,0.0,-0.030955339712524066,0.0,0.0,-0.0,-0.0,0.0,0.0,0.31961026533028436,0.0,-0.0,0.0
C04,0.0,0.0,-0.04073329951559442,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.4387948112561706,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6153788825713901,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.017564133108342095,0.0,0.0,0.6383739886222228
