,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7373510021438674,0.0,0.0,0.0,0.0,0.0,0.011444220598947744,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P02,0.0,0.7433068622607061,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P03,0.0,-0.0,0.7649884336330773,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
P04,0.0,0.0,0.0,0.6763715383107295,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.6974271443842641,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.7047363462148402,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.038319403351508054,-0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.7484910563393703,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.001161058305186662,-0.0,0.0,0.6195255356514138,0.0,0.0,0.0,0.0,0.0,0.0
C01,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.710842041558289,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.010439732320957634,-0.0,0.0,0.0,0.0,0.019818885462011028,0.0,0.0,0.7325035974848798,0.0,0.0,0.0,0.0
C03,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.4674832456482632,0.0,-0.0,0.06283408979894
C04,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6319355803047875,0.0,0.0
C05,0.01745095838436546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.7028764459742142,0.0
C06,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.7308169122989379
