,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.5983976160244523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P02,0.0,0.5814906662861902,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.6747437319523455,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0007568090845297706,0.0,-0.02913227443498361,0.0,0.0
P04,0.0,0.0,0.0,0.554279530373322,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5295525271039995,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.4897053403178406,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
P07,0.0,0.0,-0.0,0.0,0.0,-0.0,0.5264478015613883,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.033052039354426715,0.0,0.20632604401421545,0.0,0.0,-0.024055329811602202,0.0,0.0,0.0
C01,-0.0,0.0,-0.00031000165137759717,-0.0,-0.008341078056426015,-0.0,-0.001282330591007528,0.0,0.6227659527583018,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5879284655047349,0.0,0.0,0.0,0.0
C03,-0.010600321534402816,-0.0,0.0,-0.02773275240647917,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2885108969184562,0.0,-0.0,0.0
C04,0.0,0.0,-0.04110828626237414,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.37742146263233933,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.5586311733929032,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.014526758134342461,0.0,0.0,0.5926592936486045
