,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8597512341595714,0.017627466630324017,0.03161805636541827,0.00750132833512024,0.021225702129239167,0.0,0.05922953718367822,0.04762786891076774,0.0,0.03347068527720437,0.0,0.0,0.0,0.11792017987273869
P02,0.05069609054875528,0.8057421775814624,0.0,0.0,0.0011372912679428167,0.0,0.1265834134682898,0.033778025120845,0.0,0.028945715417390647,0.0,0.005214299392406046,0.0,0.0
P03,0.0,0.0,0.8142728421509459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04,0.07193212123169719,0.0,0.0,0.7985089635206407,0.0014162943122683876,0.0,0.0,0.0,0.0,0.007502823996343003,0.0,0.0,0.05364380199075042,0.07788462091307873
P05,0.08888066040367973,0.0725612985780861,0.03593296042732276,0.0,0.7870709229028767,0.0,0.024390460960907256,0.015818903749503337,0.0,0.011614868723438972,0.0,0.002484809592095846,0.0,0.0
P06,0.0,0.0,0.0,0.0,0.0,0.7214720554884995,0.0,0.0,0.0,0.0,0.0,0.0,0.1634600438652277,0.0
P07,0.0006466276544310469,0.03224028882301166,0.0,0.0,0.1029634763370079,0.0,0.8570988233459282,0.0,0.0,0.024630263841878948,0.0,0.0,0.0,0.0
P08,0.13871715523952335,0.09893829535709152,0.0018524716686141843,0.0,0.03798210003670898,0.0,0.08110410837652507,0.7060248165297952,0.0,0.07092005892561346,0.0,0.0,0.0,1.1708495644005555e-05
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059978173391081,0.0,0.0,0.0,0.0,0.0
C02,0.10511937864916165,0.08453041775587501,0.0,0.0,0.02981898908469209,0.0,0.09676374097213501,0.05928178197471239,0.0,0.788978660818138,0.0,0.022539106850254727,0.0,0.055088904258137145
C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020872960632887345,0.09254609408371885,0.523890209844721,0.0,0.0,0.15743992345414876
C04,0.023340497705564223,0.024251653414278564,0.0,0.03804289084910029,0.0,0.0,0.0483588828367952,0.0,0.0,0.04368896639978484,0.0,0.746984300794404,0.009445763338011408,0.028366601132568593
C05,0.12796294303697178,0.0,0.05397233230879175,0.03082288658852786,0.0,0.0,0.0,0.0,0.0,0.00014172157951423598,0.0,0.0,0.7727334682832941,8.424200723143207e-05
C06,0.024237495276551724,0.035355284623168275,0.0,0.0,0.05560475358100681,0.0,0.14365711374904883,0.0,0.0,0.03173388116074033,0.0,0.012707980524628449,0.00035112496162300266,0.7916006582635406
