,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,-0.005246469069620558,-0.021276967233762423,0.01578546478913909,0.022491202147390615,0.07566241631238878,0.29955495367127455,-0.038243057050201944,0.03286156085976844,0.12576050795093519,0.06880004484562162,-0.03128659371867789,0.06531188602214012,0.01655851819193456
P02,-0.005246469069620564,1.0,0.1960477006758123,0.015071681127214246,0.14050090281704375,0.09595447651362582,-0.06897744975748357,0.0008813550025138734,0.1210079212496478,0.007731923960776892,-0.08019881682545361,0.14730742780145303,-0.061581262929819955,0.0620948856665372
P03,-0.021276967233762472,0.19604770067581248,1.0,0.07680544996382516,0.11610138449319711,0.14018125311335866,-0.0501784865563311,-0.040685877810768156,-0.10828477281384402,0.13262015397645893,0.1286615342460051,-0.20305744146775176,0.06456093770106623,-0.15182011771856824
P04,0.015785464789139145,0.015071681127214218,0.07680544996382517,1.0,-0.0473436553736855,-0.039797651902369766,0.034325276742592274,0.18610938405188063,0.0026325230300714253,0.0033476008492728166,-0.05250628865158135,0.12240248611653787,0.2808805908152542,-0.07529594668426592
P05,0.02249120214739061,0.14050090281704367,0.1161013844931971,-0.0473436553736855,1.0,-0.02706067684570898,0.13909290084507336,0.1781059163160174,0.055627203954769874,0.14274156382121522,-0.10943097985356241,-0.10534214526878524,-0.019326988854802166,-0.030459825124554314
P06,0.07566241631238882,0.09595447651362578,0.14018125311335863,-0.039797651902369745,-0.027060676845708957,1.0,-0.04824601441365856,-0.02199885646754716,-0.018122433343858407,-0.048645120253073895,0.017292481232708733,0.08829450473311737,0.01567187552001209,0.05893241131827591
P07,0.2995549536712745,-0.06897744975748361,-0.05017848655633112,0.03432527674259232,0.13909290084507347,-0.04824601441365853,1.0,0.07200740448872354,-0.088793116216587,0.09220736723039671,-0.2134010419549302,0.15912608939969689,0.024582432415535115,0.04580036602344453
P08,-0.038243057050201944,0.0008813550025139127,-0.04068587781076816,0.18610938405188063,0.17810591631601744,-0.02199885646754713,0.07200740448872356,1.0,-0.026018400738470664,-0.08478096306818331,-0.011820977079289726,0.006119038819179869,-0.04431180587529933,0.12670400709840113
C01,0.032861560859768435,0.12100792124964778,-0.10828477281384397,0.002632523030071419,0.05562720395476985,-0.01812243334385842,-0.08879311621658698,-0.026018400738470625,1.0,0.16284968936880248,0.022608821105956033,0.03964371588409485,0.020147968431965712,-0.10225450001613882
C02,0.12576050795093527,0.0077319239607769345,0.13262015397645893,0.003347600849272803,0.1427415638212152,-0.048645120253073916,0.09220736723039673,-0.0847809630681833,0.16284968936880245,1.0,0.020376762634165907,0.03812619132291199,0.09429816924230186,0.21773329399757885
C03,0.0688000448456216,-0.08019881682545364,0.1286615342460051,-0.05250628865158135,-0.1094309798535624,0.017292481232708757,-0.2134010419549302,-0.011820977079289738,0.02260882110595604,0.020376762634165897,1.0,0.16988391914535025,0.1842940167759208,-0.003485010465059827
C04,-0.03128659371867786,0.1473074278014531,-0.2030574414677518,0.12240248611653778,-0.10534214526878524,0.08829450473311731,0.15912608939969683,0.0061190388191798865,0.03964371588409483,0.03812619132291199,0.1698839191453502,1.0,-0.1417100269187512,0.06434634524383862
C05,0.06531188602214012,-0.06158126292981998,0.06456093770106622,0.2808805908152542,-0.019326988854802135,0.015671875520012084,0.024582432415535052,-0.04431180587529936,0.0201479684319657,0.09429816924230183,0.1842940167759208,-0.14171002691875123,1.0,0.1095668215678125
C06,0.016558518191934532,0.06209488566653721,-0.1518201177185683,-0.07529594668426592,-0.030459825124554342,0.058932411318275854,0.0458003660234445,0.12670400709840113,-0.10225450001613878,0.2177332939975789,-0.003485010465059855,0.06434634524383864,0.10956682156781246,1.0
