,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.002648279146658603,0.021010894598495193,-0.017113125242022194,-0.030377006724635863,0.09520170850015332,0.334284932614252,-0.06723522397108467,0.029287688448993144,0.12661931582038055,0.0652710144368095,-0.01915631977213674,0.09063096836872385,0.03280020677161287
P02,0.002648279146658575,1.0,0.18077940124990102,-0.008179422850798184,0.1338566270339779,0.08842204222704465,-0.04470724237770448,0.007841361729734085,0.12922249742402622,-0.00011210851656692433,-0.06015334453446037,0.12496025793953332,-0.021604634039468783,0.051970574656030104
P03,0.02101089459849522,0.18077940124990108,1.0,0.09317060395055439,0.13446970115554846,0.14595433705732122,-0.08249324410334592,-0.004816563234052885,-0.0801313754223334,0.09026418294074093,0.11584366704122818,-0.19822507112432097,0.06273435074740677,-0.11347401659675535
P04,-0.017113125242022235,-0.008179422850798172,0.09317060395055436,1.0,-0.01310350118523073,-0.028962015064364185,0.08409860918518694,0.1659359331138226,0.023353790089114316,0.0006832248432170838,-0.06297184476333796,0.09491303936265703,0.30436599722354707,-0.0679182955633841
P05,-0.030377006724635884,0.1338566270339779,0.1344697011555485,-0.013103501185230695,1.0,0.0004510881967475609,0.15589770003274978,0.1795442693510668,0.03512159799990458,0.15999939341479644,-0.0779410399236844,-0.08283757302029512,-0.02333176488703399,0.001565137400469178
P06,0.09520170850015332,0.08842204222704464,0.14595433705732128,-0.028962015064364174,0.00045108819674756875,1.0,-0.10259950017025411,-0.03251328823404183,-0.05952705955702891,-0.011001926119926671,-0.02221767295001851,0.06411404009399922,-0.002545830917632111,0.03871858979691602
P07,0.3342849326142521,-0.044707242377704466,-0.08249324410334591,0.08409860918518688,0.15589770003274983,-0.10259950017025418,1.0,0.08529251743468842,-0.07881131199221682,0.08240639640792675,-0.2387086426539046,0.13231321654114028,-0.019524540154596776,0.047718654473312846
P08,-0.06723522397108465,0.007841361729734049,-0.004816563234052908,0.16593593311382268,0.17954426935106688,-0.032513288234041794,0.08529251743468845,1.0,-0.01726662464689749,-0.07327958421304619,-0.010515648437927815,0.04288344968328525,-0.06813206883941661,0.14506531126760142
C01,0.029287688448993144,0.12922249742402628,-0.0801313754223334,0.023353790089114316,0.03512159799990459,-0.05952705955702892,-0.07881131199221682,-0.017266624646897478,1.0,0.1380033559127313,0.013117830943315242,0.031242674367129995,-0.008129890606147902,-0.11222481609631423
C02,0.12661931582038058,-0.00011210851656694043,0.090264182940741,0.0006832248432170955,0.15999939341479635,-0.011001926119926658,0.08240639640792674,-0.07327958421304616,0.1380033559127313,1.0,0.0347594610096166,0.043300121992372514,0.11702736267648675,0.19044668503394477
C03,0.0652710144368094,-0.060153344534460376,0.11584366704122818,-0.06297184476333799,-0.07794103992368438,-0.02221767295001852,-0.23870864265390448,-0.010515648437927867,0.01311783094331524,0.0347594610096166,1.0,0.1845799109615337,0.17373384746361933,0.008168566148839292
C04,-0.019156319772136703,0.12496025793953336,-0.19822507112432097,0.09491303936265702,-0.08283757302029517,0.06411404009399922,0.13231321654114023,0.042883449683285266,0.031242674367129998,0.04330012199237251,0.18457991096153364,1.0,-0.13083373202138063,0.06698078425668794
C05,0.0906309683687239,-0.021604634039468815,0.06273435074740676,0.3043659972235471,-0.023331764887033955,-0.002545830917632088,-0.019524540154596842,-0.06813206883941658,-0.008129890606147916,0.11702736267648679,0.17373384746361933,-0.13083373202138066,1.0,0.1254730453503949
C06,0.03280020677161292,0.05197057465603014,-0.11347401659675536,-0.0679182955633841,0.0015651374004691722,0.03871858979691601,0.047718654473312826,0.14506531126760144,-0.11222481609631424,0.1904466850339447,0.00816856614883928,0.06698078425668792,0.12547304535039494,1.0
