,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6186941135314126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P02,0.0,0.5927402457085045,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.6831761053104676,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0026703569676521798,0.0,-0.03636056944640448,0.0,0.0
P04,0.0,0.0,0.0,0.5593134125073267,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.5519218207638489,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.49237476976547384,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
P07,0.0,0.0,-0.0,0.0,0.0,-0.0,0.549313743182762,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.023854039157823383,0.0,0.2066048535819783,0.0,0.0,-0.022865699047354502,0.0,0.0,0.0
C01,-0.0,0.0,-0.00036077623158414264,-0.0,-0.013579727045258044,-0.0,-0.0019764805685691827,0.0,0.6393590041905777,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5944730473046034,0.0,0.0,0.0,0.0
C03,-0.005602813880906199,-0.0,0.0,-0.03262255833632537,0.0,0.0,-0.0,-0.0,0.0,0.0,0.29656013676787857,0.0,-0.0,0.0
C04,0.0,0.0,-0.040601380174855865,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.4021223565693567,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.5781932252833853,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.017579088138798188,0.0,0.0,0.6050136848330824
