,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.6850827856431763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P02,0.0,0.6195916834621928,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,0.0,0.7143920408706991,0.0,0.0,-0.0,0.0,0.0,-0.03902645722787616,0.0,0.0,-0.06633063060407793,0.0,0.0
P04,0.0,0.0,-0.0,0.5357432707635105,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P05,0.0,0.0,0.0,0.0,0.58395416694207,0.0,-0.0,0.0,-0.0002930785952312894,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.548377720585377,0.0,-0.0,-0.004672921086435007,-0.005047871072704728,0.0,0.0,0.0,0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.6022108434338683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.2522144756707241,-0.0009570958907842134,0.0,-0.03041229113171286,0.0,0.0,-0.0
C01,-0.019542998977068262,0.0,-0.028699728124712703,-0.04722433855073634,-0.03407352852340199,0.0,-0.014745621558192833,0.0,0.6892832171673237,-0.0,0.0,0.0,-0.0,0.0
C02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6119350284897702,-0.0,0.0,0.0,0.0
C03,-0.0,-0.0,0.0,-0.05588043828306416,0.0,0.0,0.0,0.0,0.0,0.0,0.3373087729785872,0.0,0.0,0.0
C04,0.0,0.0,-0.05139171303144551,0.0,0.0,0.0,0.0,-0.0031826840559010102,-0.0,0.0,0.0,0.4367791921425435,0.0,0.0
C05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6429159976178628,0.0
C06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.012887533618363046,0.0,0.0,0.6703803433219148
