,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.8172163269339642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0009215185519940795
P02,0.0,0.7714319863563521,0.0,0.0,0.0,-0.0,0.02260293684181678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03,0.0,-0.0,0.7810272476299185,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
P04,0.0318129716653993,0.0,0.0,0.7335881163639745,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
P05,0.0,0.011764549571954242,0.0,0.0,0.7414006535799893,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.6940508060374119,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06384018723500719,0.0
P07,0.0,0.0,0.0,0.0,0.025081149517939102,0.0,0.7767819389539332,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.02733892672465662,0.004839016792710868,0.0,0.0,0.003948459924784503,-0.0,0.0,0.6699359233678109,-0.0,0.0,-0.0,0.0,0.0,0.0
C01,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7521065950590945,-0.0,-0.0,0.0,-0.0,0.0
C02,0.0,0.020672090424029618,-0.0,0.0,0.0,0.0,0.04022702338458062,0.0,0.0,0.7542997094483485,0.0,0.0,0.0,0.0
C03,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.4643144957946117,0.0,-0.0,0.06088899870053616
C04,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749757247908413,0.0,0.0
C05,0.06387999931004908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.732881338785484,0.0
C06,0.0,0.010602572433606851,-0.0,-0.0,0.023864127979367957,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.7669629224751945
