,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7102992287057288,0.0,0.0,0.0,0.0,0.0,0.01593666735423214,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
P02,0.0,0.7304859761704094,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
P03,0.0,-0.0,0.7606568283055005,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
P04,0.0,0.0,0.0,0.6572561426429336,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
P05,0.0,0.0,0.0,-0.0,0.6821212341411608,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
P06,0.0,-0.0,0.0,0.0,0.0,0.707690310819204,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.029142809250974927,-0.0
P07,0.0,0.0,0.0,0.0,0.0,0.0,0.737992527124641,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.6000484176349639,0.0,0.0,0.0,0.0,0.0,0.0
C01,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.6995191799852792,-0.0,-0.0,-0.0,-0.0,0.0
C02,0.0,0.004049462767843217,-0.0,0.0,0.0,0.0,0.014167008422751436,0.0,0.0,0.7275337611237912,0.0,0.0,-0.0,0.0
C03,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.46715449302003137,0.0,-0.0,0.06453629512105884
C04,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.6266823694734439,0.0,0.0
C05,0.0025644029974205666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.6931370766287414,0.0
C06,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.7156820366895253
