time_index,t,node,degree,strength_abs,strength_signed,betweenness,closeness,harmonic,eigenvector,pagerank,katz,hits_hub,hits_authority,clustering,core_number,constraint,effective_size,participation_coeff,module_id
0,0.0,P01,13.0,1.315467485371783,0.7738397579978902,0.0641025641025641,0.10901525945000823,1.7589585384631428,0.33279866419738063,0.07994673474112403,0.27246354886555957,,,0.18641771778787364,13.0,0.35125679902365275,7.482357100439593,0.6241653507084104,0
0,0.0,P02,13.0,0.7606275261054802,0.5775760935451468,0.02564102564102564,0.07081058009862876,1.028728731589993,0.15606452973819215,0.05184365914424268,0.25679937303362216,,,0.1368576441754376,13.0,0.31906547476892216,8.504366168421464,0.6987401092252246,1
0,0.0,P03,13.0,1.265587453330119,0.4313981181600615,0.10256410256410256,0.10135194223202246,1.4530228247564887,0.28060427004061933,0.07859872746510745,0.27047891413225733,,,0.19980108846846845,13.0,0.3008889286735153,8.417283466980642,0.6542496568758593,0
0,0.0,P04,13.0,1.1902652883822262,0.6051831172461872,0.02564102564102564,0.09415424475559973,1.525399729923999,0.2884443741981473,0.07356668925955902,0.26885211138520015,,,0.18212323605583014,13.0,0.3472296214077583,7.7923193447683765,0.7024293798375749,3
0,0.0,P05,13.0,1.1598787472189327,0.7786823917028467,0.08974358974358974,0.09996709172411329,1.4531277672708225,0.25593554057301793,0.07294139558268226,0.2676530375546491,,,0.183575431489924,13.0,0.3081579583602384,8.437207123544624,0.6324694825668694,2
0,0.0,P06,13.0,0.9831491504589623,0.03394235359516257,0.01282051282051282,0.08855013838098877,1.2995043798679056,0.22714544987491617,0.06326764187046506,0.2630475011575859,,,0.1597769891927952,13.0,0.3363628511140752,8.133947619593366,0.5590262707549426,0
0,0.0,P07,13.0,1.8997384673864017,0.2694865867476546,0.20512820512820512,0.12141001976772696,1.9882992250928784,0.4230667373094134,0.11203493107128305,0.2873727387017374,,,0.2588280836984647,13.0,0.289174494717694,8.455854374377617,0.5975504922040978,0
0,0.0,P08,13.0,0.9923697437236296,0.3830040084589882,0.0,0.08414068825707958,1.1987753597229969,0.22783505755288466,0.06343496688636448,0.2632692573869376,,,0.172465966357414,13.0,0.32103317880517124,8.163625122665588,0.6561156285507203,2
0,0.0,C01,13.0,0.85624985291733,-0.05590999750772348,0.02564102564102564,0.07345225116909605,1.0728704673357872,0.17921322699820313,0.05707462619354858,0.25938933179870743,,,0.1529793297446003,13.0,0.3073858291832827,8.484448493637373,0.7144227805951195,1
0,0.0,C02,13.0,0.9286011147225838,0.7731102815836067,0.0,0.0811689959724117,1.1622606223751801,0.2104016650136827,0.06020164204320609,0.26151862885137567,,,0.15829808275151563,13.0,0.32059103726452887,8.180398516580766,0.6646137246422614,2
0,0.0,C03,13.0,1.1197500990692066,0.08294144757894857,0.038461538461538464,0.09457559220731444,1.5003275964309701,0.2700158490106396,0.070064421449217,0.2669118872091427,,,0.17566470131200074,13.0,0.33627549605056356,7.845013809623989,0.5824463568760898,0
