time_index,t,node,in_degree,out_degree,in_strength_abs,out_strength_abs,in_strength_signed,out_strength_signed,betweenness,closeness,harmonic,eigenvector,pagerank,katz,hits_hub,hits_authority,clustering,core_number,constraint,effective_size,participation_coeff,module_id
0,0.0,P01,1.0,1.0,0.01593666735423214,0.0025644029974205666,0.01593666735423214,0.0025644029974205666,0.01282051282051282,0.0012258974888640108,0.01593666735523214,-4.1802117323186394e-12,0.07367762982175287,0.2674376333740555,-1.2924500681591501e-20,-2.2204460492503136e-16,0.0,1.0,0.7612078366635653,2.0,0.23879216333643472,0
0,0.0,P02,0.0,1.0,0.0,0.004049462767843217,0.0,0.004049462767843217,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,-3.483161524680418e-18,0.0,0.0,1.0,1.0,1.0,0.0,0
0,0.0,P03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,1
0,0.0,P04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,2
0,0.0,P05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,3
0,0.0,P06,1.0,0.0,0.029142809250974927,0.0,0.029142809250974927,0.0,0.0,0.0007321371692897166,0.03355312816838875,0.9999999999999081,0.14723550969965613,0.2677904532154115,0.0,1.6653345369377348e-16,0.0,1.0,1.0,1.0,0.0,4
0,0.0,P07,0.0,2.0,0.0,0.030103675776983578,0.0,0.030103675776983578,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,-6.701776024528347e-17,0.0,0.0,1.0,0.5017278661364162,2.0,0.0,0
0,0.0,P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,5
0,0.0,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,6
0,0.0,C02,2.0,0.0,0.018216471190594653,0.0,0.018216471190594653,0.0,0.0,0.0009690093111775286,0.018216471192594653,-4.121647467769662e-12,0.11432937776818868,0.26749850689620364,0.0,-5.551115123125784e-17,0.0,1.0,0.6542381641622517,2.0,0.0,0
0,0.0,C03,1.0,0.0,0.06453629512105884,0.0,0.06453629512105884,0.0,0.0,0.004964330394004526,0.06453629512205884,-1.2640666291474645e-11,0.09400350379497077,0.2687353022655915,0.0,1.0000000000000002,0.0,1.0,1.0,1.0,0.0,7
0,0.0,C04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,0.0,0.0,0.0,0.0,,,0.0,8
0,0.0,C05,1.0,1.0,0.0025644029974205666,0.029142809250974927,0.0025644029974205666,0.029142809250974927,0.01282051282051282,0.0003651453789182032,0.004773358305837134,4.2887036257738265e-07,0.11343906830122755,0.267080686851124,7.520191027079955e-17,-3.2526065174565133e-19,0.0,1.0,0.8513271846260899,2.0,0.14867281537391008,4
0,0.0,C06,0.0,1.0,0.0,0.06453629512105884,0.0,0.06453629512105884,0.0,0.0,0.0,-0.0,0.05081276784602268,0.26701210506425926,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7
1,0.05263157894736842,P01,1.0,1.0,0.011444220598947744,0.01745095838436546,0.011444220598947744,0.01745095838436546,0.01282051282051282,0.0008803246615344418,0.011444220599947744,2.668823495532991e-12,0.0645512945616438,0.2672582264539649,-9.63572076384681e-19,0.0,0.0,1.0,0.5216071045986389,2.0,0.4783928954013611,3
1,0.05263157894736842,P02,0.0,1.0,0.0,0.010439732320957634,0.0,0.010439732320957634,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,-2.3057609393917965e-18,0.0,0.0,1.0,1.0,1.0,0.0,5
1,0.05263157894736842,P03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,0.0,0.0,0.0,0.0,,,0.0,0
1,0.05263157894736842,P04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,0.0,0.0,0.0,0.0,,,0.0,1
1,0.05263157894736842,P05,0.0,1.0,0.0,0.001161058305186662,0.0,0.001161058305186662,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,1.0017030093805489e-21,0.0,0.0,1.0,1.0,1.0,0.0,2
1,0.05263157894736842,P06,1.0,0.0,0.038319403351508054,0.0,0.038319403351508054,0.0,0.0,0.002470087774310808,0.05616530649367821,0.9999999999993923,0.1377183422262751,0.26797745395057443,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3
1,0.05263157894736842,P07,0.0,2.0,0.0,0.03126310606095877,0.0,0.03126310606095877,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,-4.377278128946618e-18,0.0,0.0,1.0,0.5358790247204809,2.0,0.4641209752795191,5
1,0.05263157894736842,P08,1.0,0.0,0.001161058305186662,0.0,0.001161058305186662,0.0,0.0,8.9312177398974e-05,0.001161058306186662,-1.1876784278275214e-12,0.09107995142145914,0.266983714639644,0.0,5.421010862427522e-20,0.0,1.0,1.0,1.0,0.0,2
1,0.05263157894736842,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,0.0,0.0,0.0,0.0,,,0.0,4
1,0.05263157894736842,C02,2.0,0.0,0.030258617782968664,0.0,0.030258617782968664,0.0,0.0,0.0021039535363367007,0.03025861778496866,1.3718526314931983e-11,0.11760860828127448,0.26776048190406826,0.0,-1.3877787807814457e-17,0.0,1.0,0.5480395673331132,2.0,0.0,5
1,0.05263157894736842,C03,1.0,0.0,0.06283408979894,0.0,0.06283408979894,0.0,0.0,0.004833391523072308,0.06283408979994,-1.682126660185191e-11,0.09107995142145914,0.2686300929896473,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6
1,0.05263157894736842,C04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,0.0,0.0,0.0,0.0,,,0.0,7
1,0.05263157894736842,C05,1.0,1.0,0.01745095838436546,0.038319403351508054,0.01745095838436546,0.038319403351508054,0.01282051282051282,0.0015233255023122923,0.024362582554370946,1.1024678576165851e-06,0.10410119270236068,0.2674191110911668,0.0,-3.469446951953614e-18,0.0,1.0,0.5700072887054242,2.0,0.0,3
1,0.05263157894736842,C06,0.0,1.0,0.0,0.06283408979894,0.0,0.06283408979894,0.0,0.0,0.0,-0.0,0.049232582423190945,0.266952719872394,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6
2,0.10526315789473684,P01,1.0,2.0,0.007291660740592536,0.03585952935299189,0.007291660740592536,0.03585952935299189,0.019230769230769232,0.0005608969801225029,0.007291660741592537,3.395839165420967e-12,0.05815072345040932,0.26706659422280415,-1.4208921677229642e-16,-0.0,0.0,1.0,0.5587155784272002,3.0,0.28085067962302857,1
