,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,1.0,0.0934758024409732,0.19900375752875735,-0.25765217169146787,-0.1259812182709829,0.14182777117995957,0.19921241824700733,0.08270071405418097,0.08391283021115549,-0.17986504906503759,0.12699439095373924,0.0031867909398766037,-0.21042749971999114,0.24660487132855274
P02,0.09347580244097323,1.0,-0.03711859838755787,-0.011885337731074183,0.0036850127002790085,0.034920921324736634,-0.19880352218909064,-0.02892657926767362,-0.059669097296238253,-0.019570278124911474,-0.07058599473681383,-0.08777788658597617,-0.04156831343339713,0.08873200323996953
P03,0.19900375752875732,-0.03711859838755784,1.0,0.1451709929386697,0.2005191844272107,-0.08913105210540555,0.024936669292450225,-0.17487491768873825,-0.08829955322269879,0.3456974444773425,0.22356709433384195,0.02755425919583444,0.1745513032068864,-0.4032773405539458
P04,-0.25765217169146787,-0.011885337731074148,0.14517099293866972,1.0,0.01622592567163762,-0.022294073711190826,0.27839314836871887,0.08261038607318084,0.1407343361589767,-0.10920780894108374,-0.08743206147470717,0.0393991687639657,-0.1382775149821638,0.2037655468868521
P05,-0.1259812182709828,0.0036850127002789534,0.20051918442721053,0.016225925671637685,1.0,0.21836829426825874,0.15165638610539733,-0.0027596143038229,-0.002563930371299545,-0.3558356070408762,0.07514068538336496,-0.08272172693619677,-0.3416893328067065,0.17713707069362805
P06,0.14182777117995948,0.034920921324736676,-0.08913105210540555,-0.02229407371119087,0.21836829426825885,1.0,-0.01899567578117218,-0.06452912094946024,-0.1115027777455829,0.12029536226547974,-0.01197266488332008,0.058864297314493726,0.07379413390474111,-0.12832800683002
P07,0.1992124182470073,-0.19880352218909061,0.024936669292450225,0.2783931483687188,0.1516563861053974,-0.018995675781172165,1.0,-0.0354252144931007,0.005500335920762518,0.1999017301480069,-0.034482414766034135,-0.13298548225869736,0.13244451638054408,-0.10402756726104845
P08,0.08270071405418099,-0.028926579267673627,-0.1748749176887383,0.08261038607318083,-0.0027596143038228355,-0.06452912094946024,-0.03542521449310076,1.0,-0.006175382687381325,0.06649313572702663,0.06741911826670224,-0.0016604946165873894,-0.17835836950677003,-0.18610643405588487
C01,0.08391283021115549,-0.05966909729623823,-0.08829955322269883,0.1407343361589767,-0.002563930371299493,-0.11150277774558293,0.005500335920762508,-0.006175382687381356,1.0,0.12178738567429784,0.04834648993800184,0.08162667354954004,0.10297348853700802,-0.01827104448892584
C02,-0.1798650490650375,-0.019570278124911515,0.34569744447734246,-0.10920780894108365,-0.3558356070408763,0.12029536226547968,0.1999017301480068,0.06649313572702652,0.12178738567429781,1.0,-0.09819738404142285,-0.13376625217925028,-0.22159079761059933,0.517245499002438
C03,0.1269943909537392,-0.07058599473681379,0.22356709433384195,-0.08743206147470717,0.07514068538336496,-0.011972664883320126,-0.03448241476603414,0.0674191182667022,0.04834648993800183,-0.09819738404142285,1.0,0.0315252237262795,0.015015935961638915,0.3006918906800966
C04,0.003186790939876588,-0.08777788658597617,0.02755425919583442,0.03939916876396571,-0.08272172693619678,0.05886429731449371,-0.13298548225869739,-0.001660494616587409,0.08162667354954002,-0.13376625217925034,0.03152522372627948,1.0,0.046715288027816985,0.2337676024395537
C05,-0.2104274997199911,-0.04156831343339716,0.1745513032068863,-0.13827751498216376,-0.34168933280670655,0.07379413390474109,0.13244451638054408,-0.17835836950677006,0.10297348853700801,-0.22159079761059938,0.015015935961638959,0.04671528802781701,1.0,0.2536748649735526
C06,0.24660487132855272,0.08873200323996955,-0.40327734055394576,0.20376554688685203,0.1771370706936281,-0.12832800683001994,-0.10402756726104842,-0.18610643405588476,-0.018271044488925796,0.5172454990024381,0.30069189068009666,0.2337676024395537,0.2536748649735527,1.0
