,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.7530211497172392,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0418871526016909,0.0,0.0,-0.0
P02,0.0,0.7576936823296615,-0.0,-0.0,0.015029865507000549,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.7130293234706008,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.048531549261409096,0.05704102744771049,-0.0,-0.0,-0.0
P04,-0.0,0.0,0.0,0.7182502071692943,0.0,-0.0,0.02985568628840311,0.0,0.0373527528273441,0.0048895138228579795,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,-0.0,-0.0,0.7303134638688283,-0.0,0.0,-0.04791006527482663,0.0,-0.0,-0.0,0.0,-0.0,-0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.7210884683762153,-0.0,-0.0,0.0,-0.002438191374700744,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.7781500059267555,-0.0,0.018410800142511875,0.0,0.0,0.0,0.0,-0.0
P08,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.6730556049769881,-0.0,-0.0009265901503447984,-0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.0018755886860817223,0.0,0.0,-0.0,0.0,-0.0,0.8226210417787443,0.0,0.0,-0.0,-0.0,-0.0
C02,-0.0,0.0,0.10771601565747291,0.0,-0.004544232491401396,-0.0,-0.0,0.0,0.0,0.6485425572757296,0.0,0.0,0.0,0.0
C03,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.8609584976547018,0.0,0.0,0.0
C04,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07865129656299623,0.6011079187755968,-0.04030207430464909,0.1225176787634652
C05,-0.0,-0.21155347844071057,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.05825086208887295,-0.007366670027277971,-0.0,0.44198843158748813,0.0
C06,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.036904463782378216,4.058655996659126e-06,-0.0,0.0,0.0,0.0,-0.0,0.6262760066728341
