,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.5361070405681663,0.0,0.0,0.0,0.0,-0.05614775345587586,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04840605470294279
P02,0.0,0.5111852364244939,-0.0,0.0,0.0,-0.041268583685628836,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.45047853014623795,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
P04,0.0,0.0,0.0,0.44345108033734676,0.0,-0.080429079122211,0.0,0.0,0.0,0.0,0.0,0.0,-0.027609146616645264,0.0
P05,0.0,0.0,0.0,0.0,0.4434873573346612,-0.10568477471079418,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0666937092664991,0.0
P06,-0.0,-6.317971651477453e-05,-0.0,-0.0,-2.724253793814187e-05,0.7860999135826146,-0.0,-0.0,0.0,-0.0,0.0,-0.011392942511756913,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.032606467645193496,0.47891615918138086,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,0.0,0.0,0.0,0.0,0.0,-0.04244903659615187,0.0,0.6561913051320274,0.0,-0.0,0.0,0.0,0.0,-0.00017573300264631323
C01,0.0,0.0,0.0,0.0,-0.0,-0.00016183338401483226,0.0,-0.020389429806511,0.5694019159044462,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.038495842500195936,0.0,0.4514980350076562,0.0,0.0,0.0,0.0
C03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17038958803162313,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.009092315735554376,0.0,-0.08792656413401716,0.0,0.0,0.0,0.5011060867444456,-0.03547211037043999,0.0
C05,-0.0790635464041717,-0.2852131914384577,-0.0,-0.30304576541338135,-0.02761769297380289,0.0,0.0,-0.03238690294030019,0.0,0.0,-0.0012613211715369243,-0.1301392270236594,0.09933779991177057,0.0
C06,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.016233644445757017,0.5195107947697701
