,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.569633981871479,0.0,0.0,0.0,-0.08884613819956173,-0.02924645673897476,0.0,-0.00043251108923856804,-0.009935741816743457,0.0,0.0,-0.0,0.0,-0.00039438623977114363
P02,0.0,0.4518933392758904,-0.062265176105415355,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.42638044329034364,0.0,-0.06095531171057382,-0.0,0.0,0.0,0.0,0.0,0.0,-0.018340536776226567,-0.0,-0.011091294950768403
P04,-0.1459803671636621,0.0,0.0,0.39976528769731107,0.0,-0.011482263480064404,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038009941103421026,0.0
P05,0.0,0.0,-0.02225279582259001,0.0,0.4019499906830875,-0.043430836030333625,0.0,-0.17582991458928607,0.0,0.0,-0.0,0.0,-0.028292608237488193,-0.005709639559769072
P06,-0.0,-0.054273377959536094,-0.0004063525353267615,-0.023407582733988335,-0.0,0.5122916537128838,0.0,-0.0,0.0,-0.05306121525160119,-0.00027671008377373773,-0.0440661644384279,0.0,-0.0034810983970166394
P07,0.0,-0.0,0.0,0.0,0.0,0.0,0.6299946263067272,-0.0,0.0,0.0,0.0,0.0,0.0,-0.019538956936507725
P08,-0.10090625149087848,0.0,-0.0,0.0,0.0,-0.02386749528831744,0.0,0.5715580481825098,-0.010915264529178488,-0.039869742426568676,-0.059821608247814684,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008339209572519138,0.5725404823512987,0.0,0.0,0.0,0.0,-6.838576351085706e-06
C02,-0.029652242952840052,0.0,0.0,0.0,-0.12976127145033253,-0.0006011994375467305,0.0,-0.006279585201511422,0.0,0.42520397397838816,-0.0987701648194628,0.0,0.0,0.0
C03,0.0,0.0,-0.01534688139666529,0.0,-0.054063341108502194,-0.0,0.0,0.0,0.0,0.0,0.6227885704189035,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.06239455134993496,0.0,0.0,-0.03372372222243333,0.0,0.0,0.4836572284736946,-0.1699437702795589,0.031134390529780478
C05,0.0,-0.29437420424363253,0.0,0.0,-0.027483566602178582,0.0,0.0,-0.0,0.0,0.0,-0.07937564260866561,-0.004454733697578116,0.2216771379374199,0.0
C06,0.0,0.0,0.0,-0.06236702372674641,0.0,0.0,-0.16980858225920523,0.0,-0.0004499598580761068,0.0,0.0,0.0,-0.03558676018259014,0.4048375452812871
