,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.615809156131637,0.0,0.0,0.0,-0.05234589890785344,-0.05873745853164848,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.007504272772813288
P02,0.0,0.49372006930430135,-0.025831036620538803,0.0,0.0,-0.01590497717966869,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,0.0,0.47652553388005453,0.0,-0.01484079449694043,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P04,-0.06726278403600934,0.0,0.0,0.4452369706970609,0.0,-0.051990691983292064,0.0005208868164873537,0.0,0.0,0.0,0.0,0.0,-0.029215318668618918,0.0
P05,0.0,0.0,-0.0,0.0,0.44938475825376734,-0.07135485082019336,0.0,-0.09584328482509714,0.0,0.0,-0.0,0.0,-0.02799464253137446,0.0
P06,-0.0,-0.055532497786633286,-0.0,-0.04158570033140065,-0.0,0.6644348858326359,-0.0,-0.0,0.0,-0.031144110764412637,-0.0,-0.030308911751025094,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0010566935016790308,0.6547961993597449,-0.0,0.0,0.0,0.0,0.0,0.0,-0.00016656706669201636
P08,-0.04836093165371583,0.0,-0.0,0.0,0.0,-0.039021756841427,0.0,0.6304766853308884,0.0,-0.020233157487709593,0.0,0.0,-0.0,0.0
C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.843306594845131e-05,0.6226551744099852,0.0,0.0,0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.06645790370271361,0.0,0.0,-0.01304978614361299,0.0,0.4722221755247368,-0.02014225316410996,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,-0.01398945425401787,-0.0,0.0,0.0,0.0,0.0,0.5420612790368373,0.0,0.0,0.0
C04,-0.0,0.0,0.0,0.0,0.0,-0.04978205966822695,0.0,-0.009915761674604093,0.0,0.0,0.0,0.5361464139201229,-0.12247971719871745,0.0
C05,-0.0,-0.2976163632194702,0.0,-0.047816053576230005,-0.025676182206918308,0.0,0.0,-0.0,0.0,0.0,-0.0642190516223458,-0.021386399712637876,0.3112892085087637,0.0
C06,0.0,0.0,0.0,-0.032835020195502905,0.0,0.0,-0.1236645314191744,0.0,0.0,0.0,0.0,0.0,-0.029060964985096964,0.5165834218203041
