,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
P01,0.661939077754048,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
P02,0.0,0.7254161954331736,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
P03,0.0,-0.0,0.6351083706136692,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
P04,0.0,0.0,0.0,0.5693061760122539,0.0,-0.05061294467262093,0.07962333816757892,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P05,0.0,0.0,0.0,0.0,0.6003015187957537,-0.040731772004018646,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
P06,-0.0,-0.0,-0.0,-0.0,-0.0,0.864893559003629,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
P07,0.0,0.0,0.0,0.0,0.0,-0.0,0.6504540770077178,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
P08,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.7756933350656563,-0.0,-0.0,0.0,0.0,-0.0,-0.0
C01,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.6604668664343208,0.0,0.0,-0.0,0.0,0.0
C02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.006391603564102976,0.0,0.6303025036807861,0.0,0.0,0.0,0.0
C03,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5595936122871437,0.0,0.0,0.0
C04,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.6524199807928958,-0.0,0.0
C05,-0.0,-0.20294475872228382,-0.0,-0.08328855931869868,-0.0,0.123531778984876,0.0,-0.0,0.0,0.15562338151583072,-0.0,-0.0,0.3193987235580867,0.06435155322813045
C06,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.646810309850033
